mid,det_lmin2,det_lmin8
2024.11.11startup_a,99.91698489125021,95.46737506226133
2024.11.11startup_a,99.9700419412822,99.49071300179749
2024.11.11startup_a,99.86019572598363,98.46215298581986
2024.11.11startup_a,99.8121813791253,96.35095250872016
2024.11.11startup_a,98.24120603015075,88.33452979181622
2024.11.11startup_a,95.19145146927872,72.43989314336598
2024.11.11startup_a,94.96208017334777,64.08450704225352
2024.11.11startup_a,95.2991452991453,60.5006105006105
2024.11.11startup_a,96.85890834191555,68.64057672502575
2024.11.11startup_a,98.24421388667199,77.97286512370312
2024.11.11startup_a,99.1362763915547,89.73128598848369
2024.11.11startup_a,99.4392523364486,78.71829105473965
2024.11.11startup_a,99.80053191489361,95.01329787234043
2024.11.11startup_a,99.61218836565097,94.58910433979686
2024.11.11startup_a,99.61218836565097,94.58910433979686
2024.11.11startup_a,99.61218836565097,94.58910433979686
2024.11.11startup_a,99.61218836565097,94.58910433979686
2024.11.11startup_a,99.61218836565097,94.58910433979686
2024.11.11startup_a,99.72094877416782,96.51185967709787
2024.11.11startup_a,99.69871955812202,84.50916394677378
2024.11.11startup_a,99.91668980838656,98.16717578450431
2024.11.11startup_a,99.90811638591119,97.97856049004594
2024.11.11startup_a,99.82905982905983,97.19658119658119
2024.11.11startup_a,99.43482868244436,80.78417520310845
2024.11.11startup_a,98.69565217391305,71.55797101449275
2024.11.11startup_a,98.78306878306879,74.76190476190476
2024.11.11startup_a,97.54580020739716,66.22882820601451
2024.11.11startup_a,95.93858345715701,53.24418028727093
2024.11.11startup_a,94.72668810289389,47.52411575562701
2024.11.11startup_a,95.32127261384903,61.572052401746724
2024.11.11startup_a,97.46121297602257,83.63892806770099
2024.11.11startup_a,99.3317741396592,94.4537253591714
2024.11.11startup_a,99.78370583994233,97.62076423936554
2024.11.11startup_a,99.94653359472464,98.82373908394226
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.96796925048046,99.10313901345292
2024.11.11startup_a,99.9586435070306,98.84201819685691
2024.11.11startup_a,99.91610738255034,97.6510067114094
2024.11.11startup_a,99.89193083573487,96.97406340057637
2024.11.11startup_a,99.87942122186494,96.62379421221866
2024.11.11startup_a,99.88938053097345,96.90265486725664
2024.11.11startup_a,99.91299303944315,97.56380510440836
2024.11.11startup_a,99.95741056218058,98.80749574105621
2024.11.11startup_a,99.96688741721854,99.0728476821192
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.89859726212607,95.3692749704242
2024.11.11startup_a,99.89859726212607,97.58323474733818
2024.11.11startup_a,99.89859726212607,97.58323474733818
2024.11.11startup_a,99.89859726212607,97.58323474733818
2024.11.11startup_a,99.89859726212607,97.58323474733818
2024.11.11startup_a,99.83073161557269,96.74628549934174
2024.11.11startup_a,99.70126960418223,93.52750809061489
2024.11.11startup_a,99.81971153846153,93.41947115384616
2024.11.11startup_a,99.89754098360656,97.1311475409836
2024.11.11startup_a,99.88905325443787,96.89349112426035
2024.11.11startup_a,99.89973262032086,97.19251336898395
2024.11.11startup_a,99.92088607594937,97.78481012658227
2024.11.11startup_a,99.94122257053291,98.8832288401254
2024.11.11startup_a,99.9700419412822,99.49071300179749
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9501246882793,99.20199501246883
2024.11.11startup_a,99.8930671894493,97.3266797362324
2024.11.11startup_a,99.81931339088537,95.30214816301947
2024.11.11startup_a,99.7697620874904,94.01381427475057
2024.11.11startup_a,99.39649969824985,75.25648762824382
2024.11.11startup_a,99.39649969824985,83.43391671695836
2024.11.11startup_a,99.39649969824985,83.43391671695836
2024.11.11startup_a,99.40696812453669,84.06226834692364
2024.11.11startup_a,99.51859956236324,85.51422319474835
2024.11.11startup_a,96.98030634573304,82.97592997811816
2024.11.11startup_a,99.4175464142701,88.56934838005097
2024.11.11startup_a,99.43912900032993,80.83140877598153
2024.11.11startup_a,99.55710218285353,89.24391015501423
2024.11.11startup_a,99.55710218285353,89.24391015501423
2024.11.11startup_a,99.73814372999709,94.18097177771313
2024.11.11startup_a,99.69887763482069,92.99206131946346
2024.11.11startup_a,99.410407587798,87.77236605998462
2024.11.11startup_a,98.78770792218776,74.6546377220186
2024.11.11startup_a,99.23838537699923,88.4996191926885
2024.11.11startup_a,99.0937338166753,82.98808907301917
2024.11.11startup_a,99.0937338166753,82.98808907301917
2024.11.11startup_a,99.0937338166753,82.98808907301917
2024.11.11startup_a,99.07335907335907,87.74774774774775
2024.11.11startup_a,99.40588711855253,90.73724007561437
2024.11.11startup_a,99.74787267570123,94.4216829498897
2024.11.11startup_a,99.36257967754031,81.96475440569928
2024.11.11startup_a,99.65571205007825,93.77151799687012
2024.11.11startup_a,99.65571205007825,93.77151799687012
2024.11.11startup_a,99.60668633235005,93.44477220583416
2024.11.11startup_a,99.29873772791024,87.56428237494156
2024.11.11startup_a,99.54245043213015,91.00152516522623
2024.11.11startup_a,99.33929265448893,90.24485036921881
2024.11.11startup_a,99.69929836284665,91.58035415970598
2024.11.11startup_a,98.99791231732776,74.73903966597078
2024.11.11startup_a,97.82016348773843,64.6866485013624
2024.11.11startup_a,97.30870712401055,54.35356200527705
2024.11.11startup_a,97.96005099872504,64.55588610284742
2024.11.11startup_a,96.90113133300541,60.99360550909985
2024.11.11startup_a,97.634691195795,59.39553219448094
2024.11.11startup_a,98.23815309842041,68.77278250303766
2024.11.11startup_a,99.32362122788761,90.11446409989594
2024.11.11startup_a,99.14228052472251,79.06155398587286
2024.11.11startup_a,99.13705583756345,78.3756345177665
2024.11.11startup_a,99.15188897455667,77.87201233616037
2024.11.11startup_a,99.42575881870386,82.90948865190046
2024.11.11startup_a,99.61352657004831,87.10144927536231
2024.11.11startup_a,99.22324510932106,80.95512082853855
2024.11.11startup_a,98.99371069182389,79.05660377358491
2024.11.11startup_a,98.67227979274611,81.47668393782384
2024.11.11startup_a,99.09456740442656,90.04024144869216
2024.11.11startup_a,99.04921700223714,84.92729306487696
2024.11.11startup_a,98.22463768115942,68.8768115942029
2024.11.11startup_a,96.7396367023754,46.25058220773172
2024.11.11startup_a,97.86768726079825,64.51612903225806
2024.11.11startup_a,97.21642310368824,55.39318023660404
2024.11.11startup_a,98.56965174129353,69.46517412935323
2024.11.11startup_a,98.87254901960785,78.13725490196079
2024.11.11startup_a,99.26308032424465,85.59322033898304
2024.11.11startup_a,99.66832504145937,94.41680486456606
2024.11.11startup_a,99.81238273921201,96.34146341463415
2024.11.11startup_a,99.81308411214954,96.40186915887851
2024.11.11startup_a,99.80192416525183,85.56876061120543
2024.11.11startup_a,99.90911844895486,98.00060587700696
2024.11.11startup_a,99.91042102120036,98.02926246640789
2024.11.11startup_a,99.92325402916347,98.31158864159632
2024.11.11startup_a,99.93977113029513,98.67496486649267
2024.11.11startup_a,99.84506799793424,89.9466345326218
2024.11.11startup_a,99.82647105221643,89.38318346742389
2024.11.11startup_a,99.82647105221643,89.38318346742389
2024.11.11startup_a,99.82647105221643,89.38318346742389
2024.11.11startup_a,99.74614994076832,88.7459807073955
2024.11.11startup_a,99.60693228515277,85.72449526532071
2024.11.11startup_a,99.60693228515277,85.72449526532071
2024.11.11startup_a,99.75899466345327,92.06403856085385
2024.11.11startup_a,99.90534784666352,98.05963085660198
2024.11.11startup_a,99.84506799793424,97.57273196763643
2024.11.11startup_a,99.79770734996629,95.70690042706227
2024.11.11startup_a,99.71106616584802,87.4891649812193
2024.11.11startup_a,99.65337954939342,91.3633737723859
2024.11.11startup_a,99.34840935224224,83.40360291299348
2024.11.11startup_a,99.04761904761905,75.69160997732426
2024.11.11startup_a,97.72609819121448,59.12144702842377
2024.11.11startup_a,97.10765934654526,61.32833422603107
2024.11.11startup_a,96.55352480417754,59.007832898172325
2024.11.11startup_a,97.38406658739596,67.85572730875941
2024.11.11startup_a,98.98924029996739,88.42517117704597
2024.11.11startup_a,99.74583451002542,92.88336628071167
2024.11.11startup_a,99.74583451002542,82.29313753177068
2024.11.11startup_a,99.69274403214371,97.77830300165445
2024.11.11startup_a,99.94658119658119,98.8960113960114
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.92383853769992,90.89108910891089
2024.11.11startup_a,99.90197680117627,97.90883842509393
2024.11.11startup_a,99.62768287341218,95.8826106000876
2024.11.11startup_a,99.6664645239539,91.93450576106731
2024.11.11startup_a,98.4928716904277,88.10590631364562
2024.11.11startup_a,99.34426229508196,83.60655737704919
2024.11.11startup_a,99.39836699613235,84.95917490330898
2024.11.11startup_a,99.0987460815047,82.3667711598746
2024.11.11startup_a,98.61218195836545,76.86969930609098
2024.11.11startup_a,98.76450767502809,76.5256458255335
2024.11.11startup_a,98.69638351555929,75.69386038687973
2024.11.11startup_a,98.07897545357524,51.28068303094984
2024.11.11startup_a,98.36779107725789,61.31664853101197
2024.11.11startup_a,98.6784140969163,66.56387665198238
2024.11.11startup_a,98.80392994446818,69.20119607005553
2024.11.11startup_a,99.04153354632588,78.04655408489275
2024.11.11startup_a,99.33976637887253,72.47333671914677
2024.11.11startup_a,99.67786470317533,88.63322595490106
2024.11.11startup_a,99.89224137931035,96.98275862068965
2024.11.11startup_a,99.90985576923077,97.47596153846153
2024.11.11startup_a,99.93156934306569,98.08394160583941
2024.11.11startup_a,99.96577686516085,99.04175222450377
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.9859943977591,99.6078431372549
2024.11.11startup_a,99.98575701467027,99.6011964107677
2024.11.11startup_a,99.96277684719895,98.95775172157082
2024.11.11startup_a,99.67665445139039,95.81806423798233
2024.11.11startup_a,99.38107869142353,90.95195991747715
2024.11.11startup_a,99.17485265225933,87.93713163064832
2024.11.11startup_a,98.78787878787878,81.3053613053613
2024.11.11startup_a,97.13988559542382,63.13052522100884
2024.11.11startup_a,97.17984281091077,56.68053629218678
2024.11.11startup_a,97.37687366167023,52.569593147751604
2024.11.11startup_a,97.4054054054054,50.486486486486484
2024.11.11startup_a,97.15224534501642,51.04052573932092
2024.11.11startup_a,96.24309392265194,47.07182320441989
2024.11.11startup_a,95.82405345211582,50.55679287305122
2024.11.11startup_a,95.63557010365521,45.39007092198582
2024.11.11startup_a,99.05131522207849,68.04657179818888
2024.11.11startup_a,99.2258064516129,70.12903225806451
2024.11.11startup_a,99.47630922693267,83.16708229426433
2024.11.11startup_a,99.44215377152558,83.14334222653407
2024.11.11startup_a,99.44215377152558,86.78146980354111
2024.11.11startup_a,99.5096625324488,89.1260455725411
2024.11.11startup_a,99.59194776931447,91.62132752992383
2024.11.11startup_a,99.44598337950139,77.14681440443213
2024.11.11startup_a,97.18536389223965,83.91636509851226
2024.11.11startup_a,96.87971816809261,70.65928535480624
2024.11.11startup_a,97.31476877175534,69.7165589259075
2024.11.11startup_a,97.34427812650894,74.55335586673105
2024.11.11startup_a,97.37991266375546,78.40853954391072
2024.11.11startup_a,96.91494050242397,79.68267959453503
2024.11.11startup_a,97.42489270386267,91.41630901287553
2024.11.11startup_a,99.69558599695586,93.30289193302892
2024.11.11startup_a,99.69428309385509,92.93793946805258
2024.11.11startup_a,99.75772259236827,93.8824954572986
2024.11.11startup_a,99.10086004691165,78.06880375293198
2024.11.11startup_a,96.91650853889944,64.94307400379506
2024.11.11startup_a,95.98646034816248,52.12765957446808
2024.11.11startup_a,93.90386869871044,32.708089097303635
2024.11.11startup_a,92.16321243523316,33.22538860103627
2024.11.11startup_a,92.73140261215218,31.800113571834185
2024.11.11startup_a,94.20713867758923,34.93270918665886
2024.11.11startup_a,95.48324429334629,42.010684798445844
2024.11.11startup_a,96.94108761329305,52.794561933534744
2024.11.11startup_a,98.55329199881902,66.66666666666667
2024.11.11startup_a,98.19140919366993,68.80180859080633
2024.11.11startup_a,98.45679012345678,62.55144032921811
2024.11.11startup_a,98.94304169113329,80.09395184967704
2024.11.11startup_a,99.30875576036867,79.41628264208909
2024.11.11startup_a,99.69781998704943,96.09324411828189
2024.11.11startup_a,99.78784956605593,97.18418514946963
2024.11.11startup_a,99.66289429328197,94.65446665061401
2024.11.11startup_a,99.76445956555875,95.3415336299398
2024.11.11startup_a,99.88436632747457,96.7622571692877
2024.11.11startup_a,99.78448275862068,94.64285714285714
2024.11.11startup_a,99.70637583892618,91.77852348993288
2024.11.11startup_a,99.65551181102362,90.35433070866142
2024.11.11startup_a,99.68065693430657,91.05839416058394
2024.11.11startup_a,99.8567335243553,95.98853868194843
2024.11.11startup_a,99.89154013015184,96.96312364425162
2024.11.11startup_a,99.94047619047619,98.33333333333333
2024.11.11startup_a,99.9700419412822,99.49071300179749
2024.11.11startup_a,99.97103128621089,99.57995365005793
2024.11.11startup_a,99.96229260935144,98.94419306184012
2024.11.11startup_a,99.95256166982922,98.67172675521822
2024.11.11startup_a,99.78875099022973,78.00369685767097
2024.11.11startup_a,99.78875099022973,89.27911275415896
2024.11.11startup_a,99.78875099022973,89.27911275415896
2024.11.11startup_a,99.74248927038627,88.21173104434907
2024.11.11startup_a,99.65999244427654,74.65054778995089
2024.11.11startup_a,99.58762886597938,83.83505154639175
2024.11.11startup_a,99.67876646321876,91.00546097012528
2024.11.11startup_a,99.86088569441225,96.10479944354277
2024.11.11startup_a,99.86376021798365,96.18528610354224
2024.11.11startup_a,97.64497341099012,89.71891618131173
2024.11.11startup_a,99.49423995504355,81.79263838156785
2024.11.11startup_a,98.30985915492958,86.97965571205008
2024.11.11startup_a,99.14093336429069,91.73438588344555
2024.11.11startup_a,99.14093336429069,91.73438588344555
2024.11.11startup_a,97.99054373522459,78.07328605200945
2024.11.11startup_a,96.90265486725664,72.6401179941003
2024.11.11startup_a,94.97307001795332,57.58527827648115
2024.11.11startup_a,95.42586750788644,64.98422712933754
2024.11.11startup_a,96.27329192546584,77.67628790646694
2024.11.11startup_a,99.21945361753227,89.64274992494747
2024.11.11startup_a,99.39856581077954,94.24011103400416
2024.11.11startup_a,99.75932611311673,97.4041602200447
2024.11.11startup_a,99.75932611311673,97.4041602200447
2024.11.11startup_a,99.88923758537936,98.3570241831272
2024.11.11startup_a,99.30054151624549,95.89350180505416
2024.11.11startup_a,99.48021946289344,91.16373086918857
2024.11.11startup_a,98.76498365419542,81.51107882310207
2024.11.11startup_a,98.4266543267006,70.80055529847293
2024.11.11startup_a,98.36617011052378,65.06487265737626
2024.11.11startup_a,98.26961770623743,60.52313883299799
2024.11.11startup_a,98.62789937928781,65.89349885658281
2024.11.11startup_a,98.30028328611898,60.98745447187373
2024.11.11startup_a,99.04599659284497,73.35604770017036
2024.11.11startup_a,99.71404060623391,91.22104661138118
2024.11.11startup_a,99.82256020278834,95.5893536121673
2024.11.11startup_a,99.82256020278834,95.5893536121673
2024.11.11startup_a,99.71870604781998,85.79465541490858
2024.11.11startup_a,99.79010494752623,94.48275862068965
2024.11.11startup_a,99.84852310022721,84.19591012370614
2024.11.11startup_a,99.57674943566592,72.06546275395034
2024.11.11startup_a,97.37876802096986,68.02096985583223
2024.11.11startup_a,97.90301441677589,73.78768020969856
2024.11.11startup_a,98.65319865319866,82.49158249158249
2024.11.11startup_a,99.03603396832683,89.44227679596052
2024.11.11startup_a,98.57833380722207,82.11543929485357
2024.11.11startup_a,94.33756805807623,73.46642468239564
2024.11.11startup_a,97.39022369511184,88.27671913835957
2024.11.11startup_a,98.17501169864296,87.0846981750117
2024.11.11startup_a,97.89075175770687,80.74634937804218
2024.11.11startup_a,97.3724884080371,71.04585265327151
2024.11.11startup_a,97.03186381492797,72.67568747271933
2024.11.11startup_a,97.2768532526475,69.7428139183056
2024.11.11startup_a,98.1100611450806,73.15175097276264
2024.11.11startup_a,98.66975130133025,70.44534412955466
2024.11.11startup_a,97.56637168141593,55.033185840707965
2024.11.11startup_a,97.79761904761905,48.45238095238095
2024.11.11startup_a,98.73000940733772,68.4854186265287
2024.11.11startup_a,99.24346629986245,80.33012379642366
2024.11.11startup_a,99.3046776232617,82.68015170670039
2024.11.11startup_a,99.05660377358491,71.31217838765009
2024.11.11startup_a,99.54936501433839,83.77714051618189
2024.11.11startup_a,99.77742448330683,86.13672496025437
2024.11.11startup_a,99.9440715883669,98.43400447427292
2024.11.11startup_a,99.909200968523,97.45762711864407
2024.11.11startup_a,99.90359897172236,97.30077120822622
2024.11.11startup_a,99.91258741258741,97.93123543123544
2024.11.11startup_a,99.86263736263736,96.15384615384616
2024.11.11startup_a,97.8596159899276,89.86465218759837
2024.11.11startup_a,98.41897233201581,91.24353906962602
2024.11.11startup_a,98.49229760734185,85.84070796460178
2024.11.11startup_a,97.92651873408512,82.86649690796654
2024.11.11startup_a,96.08801955990221,75.84352078239608
2024.11.11startup_a,95.09412435824301,54.30690245293782
2024.11.11startup_a,94.82488238369054,55.723993727130164
2024.11.11startup_a,95.02308876346845,60.3386351975372
2024.11.11startup_a,95.91439688715953,57.976653696498055
2024.11.11startup_a,96.36145541783287,66.45341863254698
2024.11.11startup_a,98.92565535023635,72.15298667812634
2024.11.11startup_a,98.66793529971456,66.41294005708849
2024.11.11startup_a,98.67109634551495,61.794019933554814
2024.11.11startup_a,98.67109634551495,71.09634551495017
2024.11.11startup_a,98.55282199710564,68.9339122045345
2024.11.11startup_a,98.98723029502422,79.83267283135183
2024.11.11startup_a,99.04055822067161,76.01395551679023
2024.11.11startup_a,99.11339244050397,69.8086794213719
2024.11.11startup_a,98.99665551839465,74.13600891861762
2024.11.11startup_a,99.55099422706863,92.2386144964721
2024.11.11startup_a,99.39301972685888,88.84673748103187
2024.11.11startup_a,98.85829415715246,70.85292142377435
2024.11.11startup_a,99.02166317260657,73.37526205450733
2024.11.11startup_a,99.07805777504609,84.4499078057775
2024.11.11startup_a,99.04761904761905,78.22222222222223
2024.11.11startup_a,99.00237529691212,77.14964370546318
2024.11.11startup_a,98.61944777911164,72.20888355342137
2024.11.11startup_a,98.93816364772017,76.20237351655216
2024.11.11startup_a,99.04761904761905,80.53571428571429
2024.11.11startup_a,99.0343347639485,76.28755364806867
2024.11.11startup_a,98.43400447427292,64.70917225950782
2024.11.11startup_a,99.12126537785589,80.18453427065026
2024.11.11startup_a,98.8906497622821,71.43423137876387
2024.11.11startup_a,98.60611510791367,65.24280575539568
2024.11.11startup_a,98.14070351758794,58.69346733668342
2024.11.11startup_a,98.05672268907563,56.82773109243698
2024.11.11startup_a,97.74685222001325,54.60569913850232
2024.11.11startup_a,96.49280575539568,42.985611510791365
2024.11.11startup_a,92.62135922330097,25.825242718446603
2024.11.11startup_a,91.70090386195562,20.460147904683648
2024.11.11startup_a,91.50726855394032,29.91583779648049
2024.11.11startup_a,93.65342163355409,52.92494481236203
2024.11.11startup_a,95.18117295480015,64.84871124392977
2024.11.11startup_a,95.39236861051116,60.72714182865371
2024.11.11startup_a,95.61243144424131,61.70018281535649
2024.11.11startup_a,96.20018535681186,72.98424467099166
2024.11.11startup_a,99.24026590693258,86.2298195631529
2024.11.11startup_a,99.56452889944576,89.74663499604117
2024.11.11startup_a,99.56452889944576,89.74663499604117
2024.11.11startup_a,99.56452889944576,89.74663499604117
2024.11.11startup_a,99.54005366040629,82.06209275584516
2024.11.11startup_a,99.54110898661568,77.39961759082217
2024.11.11startup_a,99.40951719346995,74.60923931920806
2024.11.11startup_a,99.67394030599448,81.54000501630298
2024.11.11startup_a,99.64276601173769,80.45419749936208
2024.11.11startup_a,99.51282884053263,77.84995128288405
2024.11.11startup_a,99.37681761528874,76.31906938097217
2024.11.11startup_a,99.20150305307656,76.13903240958196
2024.11.11startup_a,99.22518159806296,81.50121065375302
2024.11.11startup_a,99.5227765726681,89.15401301518438
2024.11.11startup_a,99.5227765726681,89.15401301518438
2024.11.11startup_a,99.67806841046277,93.9235412474849
2024.11.11startup_a,99.6033177064551,94.37432383699964
2024.11.11startup_a,99.57115009746589,91.61793372319688
2024.11.11startup_a,99.16445119635397,88.11241929358147
2024.11.11startup_a,99.60975609756098,90.79674796747967
2024.11.11startup_a,99.0507635163021,81.75815105241436
2024.11.11startup_a,98.82055602358888,75.0631844987363
2024.11.11startup_a,98.08337326305703,58.02587446094873
2024.11.11startup_a,98.471514590088,69.70819823992589
2024.11.11startup_a,98.12524930195453,59.75269246110889
2024.11.11startup_a,98.84785819793206,80.32496307237814
2024.11.11startup_a,99.30619796484736,86.60962072155412
2024.11.11startup_a,99.04715367700953,87.90618128512094
2024.11.11startup_a,99.3893977241188,86.40022203719123
2024.11.11startup_a,99.63381141287763,90.08239243210254
2024.11.11startup_a,99.19354838709677,79.14222873900293
2024.11.11startup_a,98.7736900780379,78.66963953920475
2024.11.11startup_a,99.0242139501265,80.48427900252982
2024.11.11startup_a,98.6671893375147,73.26538612308899
2024.11.11startup_a,98.97221164826799,80.24362390559574
2024.11.11startup_a,99.29988331388564,83.62504861921431
2024.11.11startup_a,99.24843423799582,87.09812108559498
2024.11.11startup_a,99.40310385992838,92.3199363310784
2024.11.11startup_a,99.39865581888928,75.80474000707464
2024.11.11startup_a,99.18798213560699,74.50263905805927
2024.11.11startup_a,99.29964982491245,74.28714357178589
2024.11.11startup_a,99.00874635568513,66.35568513119533
2024.11.11startup_a,98.92229154849689,62.223482699943276
2024.11.11startup_a,96.38472032742156,54.50204638472033
2024.11.11startup_a,96.8070652173913,52.71739130434783
2024.11.11startup_a,97.67316017316017,66.17965367965368
2024.11.11startup_a,96.20569146280579,71.34298552171742
2024.11.11startup_a,99.47348627303498,79.46596464836405
2024.11.11startup_a,99.61987510181918,84.17051316861254
2024.11.11startup_a,99.63387844764462,84.40322186966073
2024.11.11startup_a,99.7922917147473,85.52965612739442
2024.11.11startup_a,99.86628036550033,96.85758858925786
2024.11.11startup_a,99.68855437321568,94.08253309109784
2024.11.11startup_a,99.42028985507247,88.27697262479872
2024.11.11startup_a,99.40179461615155,87.43768693918246
2024.11.11startup_a,99.47445255474453,88.96350364963503
2024.11.11startup_a,99.64362081254454,93.01496792587312
2024.11.11startup_a,98.79666769515582,80.56155507559396
2024.11.11startup_a,99.00412087912088,80.76923076923077
2024.11.11startup_a,99.29530201342281,83.9261744966443
2024.11.11startup_a,99.4261119081779,84.11047345767575
2024.11.11startup_a,99.25442684063374,82.1062441752097
2024.11.11startup_a,99.39317319848293,84.22250316055626
2024.11.11startup_a,99.53872765712089,87.33423025177783
2024.11.11startup_a,99.88946786672983,98.15253434391283
2024.11.11startup_a,99.9430280586811,98.40478564307078
2024.11.11startup_a,99.9430280586811,98.40478564307078
2024.11.11startup_a,99.9430280586811,98.40478564307078
2024.11.11startup_a,99.92255266418836,92.42565055762081
2024.11.11startup_a,99.92255266418836,98.03283767038414
2024.11.11startup_a,99.92255266418836,98.03283767038414
2024.11.11startup_a,99.87931034482759,97.6896551724138
2024.11.11startup_a,99.71153846153847,94.21153846153847
2024.11.11startup_a,99.35304990757855,90.98890942698706
2024.11.11startup_a,98.64181091877496,83.3555259653795
2024.11.11startup_a,98.4874527328979,84.01512547267102
2024.11.11startup_a,98.36688188378275,81.35206988226358
2024.11.11startup_a,98.14892721918385,78.08161548169961
2024.11.11startup_a,96.30888780961632,68.23700825643516
2024.11.11startup_a,98.33818030743664,74.11715828832571
2024.11.11startup_a,95.26785714285714,70.0
2024.11.11startup_a,94.92992580379224,80.9563066776587
2024.11.11startup_a,97.78794813119755,82.41800152555301
2024.11.11startup_a,98.71873093349603,84.47223917022575
2024.11.11startup_a,99.41520467836257,87.96671165092218
2024.11.11startup_a,99.73382132756613,90.73365496589585
2024.11.11startup_a,99.8136645962733,95.6728778467909
2024.11.11startup_a,99.87995198079231,95.53421368547419
2024.11.11startup_a,99.87440341622708,96.4832956543582
2024.11.11startup_a,99.87440341622708,96.4832956543582
2024.11.11startup_a,99.73341232227489,93.18720379146919
2024.11.11startup_a,99.6590909090909,90.45454545454545
2024.11.11startup_a,97.35627360469996,78.0109106168695
2024.11.11startup_a,97.16014897579143,63.8268156424581
2024.11.11startup_a,97.16014897579143,67.27188081936686
2024.11.11startup_a,95.80135440180587,69.3002257336343
2024.11.11startup_a,96.93002257336343,67.04288939051919
2024.11.11startup_a,97.0625262274444,72.76542173730591
2024.11.11startup_a,96.74126423243031,72.08480565371025
2024.11.11startup_a,96.75303378156772,77.30403410954412
2024.11.11startup_a,97.41379310344827,94.74676724137932
2024.11.11startup_a,99.90747166319686,97.82558408512607
2024.11.11startup_a,99.93208059769074,98.25673534072901
2024.11.11startup_a,99.95084787417056,98.62374047677562
2024.11.11startup_a,99.76133651551312,96.18138424821002
2024.11.11startup_a,99.68819599109132,93.00668151447661
2024.11.11startup_a,99.66167230546158,90.86515224746255
2024.11.11startup_a,99.44806823883593,80.98344204716508
2024.11.11startup_a,99.31540342298288,81.85819070904645
2024.11.11startup_a,96.54471544715447,67.02235772357723
2024.11.11startup_a,98.35539510629764,71.44003208985158
2024.11.11startup_a,99.03805938937683,78.1263069845253
2024.11.11startup_a,99.13001449975833,74.9637506041566
2024.11.11startup_a,98.59838274932615,66.79245283018868
2024.11.11startup_a,98.63517060367454,71.12860892388451
2024.11.11startup_a,98.33753148614609,64.78589420654912
2024.11.11startup_a,99.22945205479452,80.73630136986301
2024.11.11startup_a,98.87583035258048,68.7787429739397
2024.11.11startup_a,95.53349875930522,62.903225806451616
2024.11.11startup_a,92.85245901639344,43.14754098360656
2024.11.11startup_a,93.15566323440339,56.571774682010904
2024.11.11startup_a,94.14364640883979,53.0939226519337
2024.11.11startup_a,93.68825466520308,49.72557628979144
2024.11.11startup_a,93.68825466520308,49.72557628979144
2024.11.11startup_a,94.7867298578199,58.15165876777251
2024.11.11startup_a,92.91856348002024,58.57359635811836
2024.11.11startup_a,98.75776397515529,70.9507883420927
2024.11.11startup_a,98.74213836477988,64.19932268988873
2024.11.11startup_a,99.0726429675425,74.80680061823803
2024.11.11startup_a,99.78824775013234,94.07093700370567
2024.11.11startup_a,99.62825278810409,89.59107806691449
2024.11.11startup_a,99.28922908693275,81.02788408966649
2024.11.11startup_a,99.52941176470588,89.97647058823529
2024.11.11startup_a,99.72430090586845,93.34383615596691
2024.11.11startup_a,99.72430090586845,86.01811736904293
2024.11.11startup_a,99.86111111111111,97.04861111111111
2024.11.11startup_a,99.7112330349408,86.9766098758302
2024.11.11startup_a,96.80582796301485,80.47072008966097
2024.11.11startup_a,99.52410511069729,84.33685081729774
2024.11.11startup_a,99.7119262531208,85.42346840791242
2024.11.11startup_a,99.7119262531208,85.42346840791242
2024.11.11startup_a,99.50334700928525,72.8568343770244
2024.11.11startup_a,99.50334700928525,81.04081191967178
2024.11.11startup_a,99.6612322676265,84.33199237772602
2024.11.11startup_a,99.89486595409147,97.40669353425618
2024.11.11startup_a,99.92255266418836,98.03283767038414
2024.11.11startup_a,99.92255266418836,98.03283767038414
2024.11.11startup_a,99.88728160811573,97.08810820965621
2024.11.11startup_a,99.90647650222118,98.01262567220014
2024.11.11startup_a,99.91142604074402,97.5199291408326
2024.11.11startup_a,99.69829031176668,91.18337244384847
2024.11.11startup_a,99.69829031176668,91.18337244384847
2024.11.11startup_a,99.69829031176668,91.18337244384847
2024.11.11startup_a,99.69829031176668,91.18337244384847
