mid,bin,entropy_g,det_g,rmse_g,sem_det,sem_rec,coh,nov,word_entropy,ttr,mtld,hapax,lsm,turn_len,latency,transition_entropy,n_turns,connective,content_overlap,words_per_turn,liwc_lsm,lsm_curated_backup
2024.10.14startup_b,90,30.222543861451523,71.59496356860534,12.412305266847252,66.66666666666667,20.0,0.0671287121193353,0.8089837756272846,5.053660689688188,0.74,45.795625942684765,0.7567567567567568,0.5196442483568632,8.333333333333334,9.833333333333334,1.9219280948873625,6,0.14,0.0,8.333333333333334,0.5196442483568632,0.1681058628707703
2024.10.14startup_b,180,53.29503201619282,40.2644701391406,24.510319141830188,0.0,3.2679738562091503,0.0557560086652417,0.8679163689963391,6.504197613661303,0.5893719806763285,49.280947775628626,0.7295081967213115,0.4848214288089042,11.5,-0.0555555555555555,2.2569089895583545,18,0.1884057971014492,0.0401069518716577,11.5,0.4848214288089042,0.1884621094323724
2024.10.14startup_b,270,47.24880908511994,85.49442284998047,8.29815750143203,40.0,22.727272727272727,0.1246914468227484,0.7779129714952595,6.663468835954382,0.4713804713804714,49.95,0.5714285714285714,0.4999916059100539,24.75,-1.9583333333333333,2.6635327548042547,12,0.1447811447811448,0.022005772005772,24.75,0.4999916059100539,0.2149239332030056
2024.10.14startup_b,360,19.773897283765795,95.37234652233664,3.962335933430889,0.0,33.333333333333336,0.0544515568031909,0.8614060448476177,6.2377179091642345,0.6453900709219859,67.14923954372624,0.7032967032967034,0.4371386373883397,47.0,-5.166666666666667,1.0,3,0.226950354609929,0.0217391304347826,47.0,0.4371386373883397,0.2298128818101462
2024.10.14startup_b,450,49.90623947385214,82.86423401675137,8.746962257022291,50.0,28.571428571428573,0.1814407701422679,0.7591890244562065,6.550326599716415,0.5299145299145299,64.21705163978706,0.6129032258064516,0.6212219240077508,29.25,-4.0625,2.807354922057604,8,0.235042735042735,0.0429894179894179,29.25,0.6212219240077508,0.4063982081105317
2024.10.14startup_b,540,60.0419238386101,56.610619884616234,12.150037855089844,12.5,6.926406926406926,0.0620185226942116,0.8874585846360595,6.533836017780083,0.555045871559633,69.01874163319947,0.6528925619834711,0.4586103461721293,9.909090909090908,-0.9318181818181818,2.486793021302403,22,0.2431192660550458,0.0136054421768707,9.909090909090908,0.4586103461721293,0.1144139178077272
2024.10.14startup_b,630,55.39090337651679,59.09073193416389,12.137496789768296,0.0,7.60233918128655,0.0500081281835949,0.8801668028612507,6.386622079178077,0.5699481865284974,73.72232118998842,0.6727272727272727,0.5328308854725389,10.157894736842104,-0.2105263157894736,2.7527152789797045,19,0.2020725388601036,0.0138888888888888,10.157894736842104,0.5328308854725389,0.24133472083205
2024.10.14startup_b,720,34.320353208184905,73.27014930596594,10.558204830075043,14.285714285714286,13.333333333333334,0.065144792364301,0.8243338295737294,6.094429875550082,0.5153061224489796,37.76547202230435,0.7128712871287128,0.4648776303200029,13.066666666666666,0.1666666666666666,2.521640636343318,15,0.2244897959183673,0.0054945054945054,13.066666666666666,0.4648776303200029,0.1041909451729186
2024.10.14startup_b,810,32.61579854111522,83.9566876114439,7.470302883416491,44.44444444444444,16.363636363636363,0.0726986830182264,0.7582969280493372,6.384424638657124,0.5628140703517588,70.99574014909479,0.6785714285714286,0.4012659473376996,18.09090909090909,-0.0454545454545454,3.1219280948873624,11,0.1809045226130653,0.009090909090909,18.09090909090909,0.4012659473376996,0.1260551333614558
2024.10.14startup_b,900,63.31280455618908,44.87839814058624,18.9784170963239,14.285714285714286,7.368421052631579,0.0811803798412054,0.7991487260237158,6.190776020977077,0.5491329479768786,31.117196579313692,0.6736842105263158,0.5103367431122734,8.65,-0.8,3.155565013329719,20,0.1791907514450867,0.0526315789473684,8.65,0.5103367431122734,0.1992614172391663
