mid,ep,n_utt,sec_start,sec_end,entropy_g,det_g,rmse_g,arguable,converge,disagree,delim,nonarg,iam1,iam2,iam3,iam4,iam5,disput,cumul,explor,bgiveinfo,bgiveopin,bgivesug,baskinfo,baskopin,basksug,bsolid,btension,bagree,bdisagree,btensh,bantag,qset,qprop,directive,commissive,feedback,namep,linkp,names,links,linkc,cprod,proact,struct,ginfo,ktrans,coop,type,pos
2025.03.31startup_b,5,38,1001.0,1486.0,42.739177225370085,80.89971515305649,7.23318078365396,24,3,2,5,6,14,2,6,4,1,1,7,9,14,12,7,3,2,1,1,1,3,1,0,0,3,3,5,1,2,4,3,4,3,2,0,5,3,8,6,1,4,0.217391304347826
2025.03.31startup_b,6,41,1492.0,1915.0,41.39169954422306,79.64585392400537,6.597690671885945,28,4,2,6,7,16,2,7,5,2,1,8,10,16,13,8,3,2,1,1,1,4,1,0,0,3,3,6,2,2,5,4,5,4,3,0,6,3,9,7,1,4,0.2608695652173913
2025.03.31startup_b,7,9,1917.0,1976.0,49.52894248622352,50.633849095601455,19.65321901670819,5,1,1,1,2,4,1,1,0,0,1,1,2,4,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,4,0.3043478260869565
2025.03.31startup_b,8,21,1978.0,2221.0,39.13467615407818,80.68469886526718,7.5397021727309825,13,2,1,3,3,9,1,3,2,1,0,4,5,10,5,2,3,1,0,0,0,2,0,0,0,2,2,1,1,2,2,2,2,2,1,0,3,2,5,3,0,4,0.3478260869565217
2025.03.31startup_b,9,12,2222.0,2388.0,23.87575782045019,92.45568508939208,4.691543292458383,7,1,0,2,2,5,0,2,1,0,0,3,3,6,3,1,1,1,0,0,0,2,0,0,0,1,1,1,0,1,1,1,1,1,1,0,2,1,3,2,0,1,0.391304347826087
2025.03.31startup_b,10,17,2389.0,2539.0,34.37080610022955,67.42908261327557,11.462394032159596,11,2,1,2,2,7,1,4,2,1,0,3,5,7,6,3,1,1,0,1,0,2,0,0,0,1,2,2,1,1,2,2,3,2,2,0,3,2,4,4,1,2,0.4347826086956521
2025.03.31startup_b,11,11,2586.0,2705.0,32.043554390187396,88.23626303152386,5.926948482294063,7,1,0,2,1,5,0,2,2,0,0,2,3,5,4,2,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,2,1,3,3,0,2,0.4782608695652174
2025.03.31startup_b,12,17,2757.0,3189.0,15.716072707387095,96.7448149516746,3.5076674034126665,11,2,1,3,2,7,1,4,2,0,0,3,5,8,6,2,1,1,0,1,0,2,1,0,0,1,1,1,0,2,2,2,2,2,1,0,3,2,4,4,1,2,0.5217391304347826
2025.03.31startup_b,13,16,3193.0,3485.0,19.743005734326683,96.20069981632788,2.813804338648324,11,2,1,2,2,8,1,3,2,1,0,4,4,9,5,2,1,1,0,1,0,2,0,0,0,1,1,1,0,1,2,2,2,2,2,0,3,2,7,4,1,2,0.5652173913043478
2025.03.31startup_b,14,9,3506.0,3602.0,25.89527665513485,93.4957807709608,4.337378615016195,6,1,0,1,1,4,0,2,1,0,0,2,3,5,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,3,1,1,0.6086956521739131
2025.03.31startup_b,15,33,3613.0,4293.0,14.73130562174273,95.24608636303704,3.69214596190255,22,3,2,5,4,13,2,7,5,2,0,6,9,15,11,7,2,2,1,1,0,3,1,0,0,2,3,5,2,2,4,4,4,4,3,0,5,3,8,7,1,2,0.6521739130434783
2025.03.31startup_b,16,18,4343.0,4644.0,21.206117155946345,89.7286896703108,5.327607130917809,12,2,1,3,2,8,1,4,2,1,0,4,5,9,6,3,1,1,0,1,0,2,0,0,0,1,2,2,1,1,2,2,2,2,2,0,3,2,5,4,1,2,0.6956521739130435
2025.03.31startup_b,17,9,4645.0,4687.0,37.431969704617536,64.69738836621343,9.7447763993147,6,1,0,1,1,4,0,2,1,0,0,2,3,5,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,3,2,0,2,0.7391304347826086
2025.03.31startup_b,18,23,4690.0,5284.0,11.062186817446934,95.8838442072431,3.3009208559053587,15,2,1,3,3,9,1,5,3,1,0,4,6,10,8,4,1,1,0,1,0,2,1,0,0,3,2,3,1,1,3,2,3,2,2,0,4,2,5,4,1,4,0.782608695652174
2025.03.31startup_b,19,22,5286.0,5541.0,38.26781066981941,76.08986826135046,7.729618088037045,14,2,1,3,3,9,1,5,3,1,0,4,6,10,8,3,1,1,0,1,1,2,1,0,0,2,2,2,1,1,3,2,2,2,2,0,4,2,5,4,1,4,0.8260869565217391
2025.03.31startup_b,20,16,5542.0,5685.0,34.76765444455506,81.6549079325518,6.8962636201375425,11,2,1,2,2,7,1,4,2,1,0,3,5,8,6,3,1,1,0,1,0,2,0,0,0,1,1,2,1,1,2,2,2,2,2,0,3,2,4,3,1,2,0.8695652173913043
2025.03.31startup_b,21,11,5690.0,5789.0,40.068610695893085,68.30978302280295,12.970024811182782,7,1,0,2,1,5,0,2,1,1,0,3,3,5,4,2,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,2,1,1,0,2,1,3,2,1,2,0.9130434782608696
2025.03.31startup_b,22,25,5793.0,6140.0,34.8938555749456,87.24593394462181,5.404317240350838,16,3,1,3,3,10,1,5,3,2,0,5,6,11,8,4,2,1,1,1,0,3,0,0,0,2,2,3,2,2,3,2,3,3,2,0,4,3,5,4,2,2,0.9565217391304348
2025.03.31startup_b,23,22,6141.0,6325.0,33.41298509656502,76.61477693449339,8.420568794843197,10,2,0,2,7,8,0,2,1,2,0,4,2,8,4,2,1,0,0,3,1,3,0,0,0,1,1,1,2,2,0,0,1,1,0,0,2,2,4,3,4,0,1.0
2025.04.07startup_a,0,15,0.0,112.0,56.70897132390305,53.33016725332796,8.44542964422786,2,1,0,1,13,3,0,0,0,0,0,2,0,4,2,1,2,1,0,1,1,2,0,1,0,2,1,1,1,2,1,0,0,0,0,0,1,1,3,0,1,3,0.0
2025.04.07startup_a,1,20,119.0,426.0,30.211170891678524,92.65125816476645,5.494761121136923,9,3,0,2,5,8,0,1,0,1,0,5,2,10,4,1,1,1,0,2,2,3,0,0,0,1,1,0,0,2,0,1,1,0,1,0,3,2,8,2,2,1,0.0344827586206896
2025.04.07startup_a,2,14,449.0,561.0,52.47846953955752,77.91340416010475,9.083365100336382,7,2,0,1,4,6,0,1,0,0,0,3,1,7,2,1,0,0,0,1,1,2,0,0,0,0,1,0,1,1,1,0,1,0,1,0,2,1,6,1,1,1,0.0689655172413793
2025.04.07startup_a,3,33,564.0,1083.0,23.230767928230502,91.00497198292084,4.952517872888825,18,4,2,3,7,12,1,4,2,1,1,6,6,12,9,5,2,1,1,1,0,5,2,0,0,2,2,3,1,3,2,2,4,3,2,0,3,3,8,5,1,4,0.1034482758620689
2025.04.07startup_a,4,23,1111.0,1536.0,21.59593870922781,94.5192805606619,3.7093264440125946,13,4,1,2,5,9,0,2,1,1,0,5,3,8,6,2,1,1,0,2,0,4,1,0,0,1,1,1,1,3,1,1,2,1,1,0,3,1,6,2,2,1,0.1379310344827586
2025.04.07startup_a,5,20,1538.0,1711.0,56.22696903048402,78.1405357533022,7.578017076630977,12,4,1,2,4,8,1,2,1,1,0,5,3,7,6,2,1,1,0,1,0,4,1,0,0,1,1,1,0,2,2,1,2,2,1,0,2,1,5,3,1,1,0.1724137931034483
2025.04.07startup_a,6,24,1713.0,1875.0,63.440106357358786,60.30461752417759,10.966532827605471,12,3,1,2,7,10,0,1,0,1,0,4,2,11,5,1,1,0,0,2,1,3,0,1,1,1,1,1,1,2,3,2,1,1,1,1,3,1,8,3,1,1,0.2068965517241379
2025.04.07startup_a,7,12,1881.0,1967.0,59.49235916068658,71.74148902109901,8.333243671861586,7,2,1,1,3,6,1,1,0,0,0,3,2,6,3,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,2,1,1,0,1,1,2,0,4,2,0,1,0.2413793103448276
2025.04.07startup_a,8,18,1973.0,2170.0,36.22282895411774,90.99037984453264,5.431910306419849,11,3,1,2,4,8,1,1,0,0,0,4,2,9,4,1,1,1,0,2,1,3,0,0,1,0,0,0,1,2,2,2,1,1,1,1,2,0,6,3,1,1,0.2758620689655172
2025.04.07startup_a,9,14,2202.0,2300.0,40.14828439923455,63.01731043308883,14.045575815504034,9,3,0,2,3,7,0,1,1,1,0,4,2,7,3,1,1,0,0,1,0,3,0,0,0,1,0,0,0,2,1,1,1,1,1,0,2,1,5,2,1,1,0.3103448275862069
2025.04.07startup_a,10,18,2301.0,2579.0,30.21325271821024,85.6135057684048,7.363961083839544,12,3,1,3,3,9,0,2,1,0,0,5,3,9,5,1,1,1,0,1,0,3,1,0,0,0,1,1,0,2,1,2,2,2,1,0,2,1,6,4,1,1,0.3448275862068966
2025.04.07startup_a,11,20,2596.0,2783.0,46.77431764387594,85.18079536500447,5.526587555560705,13,3,1,3,3,9,1,3,1,1,0,5,4,9,6,3,1,1,0,1,0,3,1,0,0,0,1,2,0,2,2,2,3,3,2,0,2,2,6,5,1,2,0.3793103448275862
2025.04.07startup_a,12,12,2832.0,2949.0,27.10482081761921,90.8529223562682,5.669315030096515,8,2,2,1,2,5,1,2,1,0,1,3,3,6,4,1,1,1,0,0,0,2,2,0,0,0,2,1,0,1,1,2,2,2,1,0,1,1,4,3,0,4,0.4137931034482758
2025.04.07startup_a,13,20,2956.0,3154.0,42.484239672102355,79.78388415731466,8.353457163530214,13,3,2,3,3,9,1,3,1,1,1,4,4,9,6,3,1,1,1,1,0,3,2,0,0,1,2,2,0,2,2,2,3,3,2,0,2,2,6,5,1,4,0.4482758620689655
2025.04.07startup_a,14,16,3156.0,3338.0,46.93714353745495,84.37975115848936,5.349497051266233,11,3,1,3,2,8,0,2,1,1,0,4,3,8,5,2,2,0,0,1,0,3,1,0,0,1,2,1,0,2,1,2,2,3,1,0,2,1,5,4,0,2,0.4827586206896552
2025.04.07startup_a,15,10,3371.0,3413.0,48.99917094654204,66.40954682787556,10.16224443325302,7,2,0,1,2,5,0,1,1,0,0,3,2,5,3,1,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,4,2,0,1,0.5172413793103449
2025.04.07startup_a,16,16,3447.0,3573.0,35.56477523262787,84.79087046629319,7.386601298546591,11,3,1,2,2,8,0,2,1,0,0,4,3,8,5,2,2,1,0,1,0,3,1,0,0,1,2,1,0,2,2,2,2,2,1,0,2,1,5,4,0,4,0.5517241379310345
2025.04.07startup_a,17,17,3590.0,3707.0,55.89542491243871,52.633597152181025,11.353797265838132,12,3,1,3,2,8,1,2,1,0,0,4,3,9,5,2,2,1,0,1,0,3,1,0,0,1,2,1,0,2,1,2,2,2,1,0,2,1,6,4,0,4,0.5862068965517241
2025.04.07startup_a,18,32,3717.0,3889.0,54.61439427311542,46.31606630054331,9.106122873074693,20,5,2,4,5,14,1,4,2,1,1,7,5,14,9,3,2,1,1,1,0,5,2,0,0,1,2,2,1,3,2,3,4,4,2,0,3,2,9,6,1,4,0.6206896551724138
2025.04.07startup_a,19,19,3892.0,4047.0,53.24066475255162,64.84611806224476,7.984269105049789,13,3,1,3,3,9,1,3,1,1,0,5,4,9,6,3,1,1,0,1,0,3,1,0,0,1,1,2,0,2,1,2,3,3,2,0,2,2,6,5,1,2,0.6551724137931034
2025.04.07startup_a,20,13,4051.0,4201.0,30.393894020908565,87.88332956776388,6.030461535294809,9,2,1,2,2,6,1,2,1,0,0,3,3,6,4,2,1,1,0,0,0,2,1,0,0,0,1,1,0,1,1,2,2,2,1,0,1,1,4,3,0,4,0.6896551724137931
2025.04.07startup_a,21,9,4237.0,4303.0,25.7398087932528,88.40493885358293,5.666878404380447,6,2,1,1,1,4,1,1,1,0,0,2,2,4,3,1,1,1,0,0,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,3,2,0,4,0.7241379310344828
2025.04.07startup_a,22,11,4303.0,4410.0,35.82677864627981,75.07017688718864,9.525769948693634,7,2,1,2,1,5,1,1,1,0,0,2,3,5,4,1,1,1,0,0,0,2,1,0,0,1,1,1,0,1,1,1,1,2,1,0,1,1,4,3,0,4,0.7586206896551724
2025.04.07startup_a,23,29,4417.0,4913.0,23.488894800888236,91.21822278995982,4.7618078550731315,19,4,2,4,4,13,1,4,2,1,1,6,6,13,9,4,2,1,1,1,0,5,2,0,0,1,2,3,0,3,2,3,4,4,2,0,3,2,9,7,1,4,0.7931034482758621
2025.04.07startup_a,24,12,4913.0,5026.0,48.52754611170077,85.05479978598157,6.892301418273109,8,2,1,2,2,5,1,2,1,0,0,3,3,6,4,1,1,0,0,0,0,2,1,0,0,0,0,1,0,1,1,2,2,2,1,0,1,1,4,3,0,2,0.8275862068965517
2025.04.07startup_a,25,14,5052.0,5140.0,30.64696560688737,79.22267761456517,6.702021695725499,9,2,1,2,2,6,1,2,1,0,0,3,3,6,4,2,1,0,0,0,0,2,1,0,0,1,1,2,0,1,1,2,2,2,1,0,1,1,4,3,0,4,0.8620689655172413
2025.04.07startup_a,26,13,5149.0,5270.0,18.945552203336057,89.2330895988162,6.066984532783392,9,2,1,2,2,6,1,2,1,0,0,3,3,6,4,2,1,0,0,0,0,2,1,0,0,0,1,1,0,1,1,2,2,2,1,0,1,1,4,3,0,4,0.896551724137931
2025.04.07startup_a,27,22,5280.0,5521.0,42.189816056786505,84.57408079215351,5.522145655514401,15,3,1,3,3,10,1,3,2,1,0,5,5,10,7,3,2,1,1,1,0,4,1,0,0,1,2,2,1,2,2,3,3,3,2,0,2,2,7,6,1,2,0.9310344827586208
2025.04.07startup_a,28,31,5521.0,5839.0,23.631325713940605,90.75537832263632,5.041222929316238,21,4,1,4,4,14,1,4,2,2,0,7,6,14,10,4,1,1,1,2,0,5,1,0,0,1,1,3,1,3,2,3,4,3,2,0,3,3,9,8,2,1,0.9655172413793104
2025.04.07startup_a,29,14,5844.0,5932.0,27.28512615092906,87.66119979525538,6.3744950577580015,8,3,0,1,5,5,0,1,0,2,0,4,1,5,4,2,0,0,0,3,1,3,0,0,0,0,0,2,1,2,0,0,1,0,0,0,2,2,3,2,3,0,1.0
2025.04.07startup_b,0,30,0.0,181.0,37.23945369066414,59.219008862369456,17.633161698184885,4,3,1,2,22,5,0,0,0,0,0,4,1,8,5,1,4,1,0,4,3,4,1,2,0,2,3,1,0,3,1,1,0,0,0,1,2,1,4,1,3,3,0.0
2025.04.07startup_b,1,19,183.0,280.0,50.0319306224578,36.37385217352502,11.37540974777658,5,3,2,2,8,5,1,1,0,1,0,4,2,7,4,1,2,1,0,3,2,3,1,1,0,1,2,1,0,3,1,1,1,0,0,1,3,2,5,1,2,3,0.0238095238095238
2025.04.07startup_b,2,14,281.0,347.0,61.65107341461774,48.629858748099245,12.403269734436632,8,3,1,2,3,6,1,2,1,2,0,4,3,7,5,1,1,0,0,3,1,3,0,0,0,0,1,0,0,2,2,2,1,1,1,0,3,1,6,3,3,0,0.0476190476190476
2025.04.07startup_b,3,17,348.0,413.0,65.98519273578323,51.24528042678765,13.414232455094975,9,3,1,3,3,6,1,2,1,1,0,4,3,8,5,2,1,1,0,2,0,2,0,0,0,1,1,1,0,1,2,2,2,1,1,0,3,2,6,2,1,1,0.0714285714285714
2025.04.07startup_b,4,36,417.0,657.0,51.484855106534624,72.43268817315855,11.102573497620392,18,6,2,4,7,12,2,4,2,2,0,8,6,15,9,3,3,1,1,4,1,5,1,0,0,2,3,2,1,3,3,3,3,2,2,0,6,3,12,4,3,1,0.0952380952380952
2025.04.07startup_b,5,17,657.0,917.0,22.798600134242584,92.57561689073172,5.124663486141448,10,3,0,3,2,7,0,2,1,1,0,5,3,9,5,2,1,0,0,2,1,2,0,0,0,0,1,1,2,2,2,2,3,1,2,0,4,1,8,3,2,2,0.119047619047619
2025.04.07startup_b,6,10,919.0,1020.0,38.69983739664468,82.1895741007252,8.465175871146446,7,2,1,2,1,5,0,2,1,1,0,3,3,5,4,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,2,2,1,2,0,2,1,5,2,1,2,0.1428571428571428
2025.04.07startup_b,7,12,1053.0,1135.0,38.73277769501944,85.60801346843394,5.600019074803912,7,3,0,2,2,5,0,1,0,2,0,4,2,6,4,2,0,0,0,3,1,3,0,0,0,0,0,1,1,1,0,0,2,1,1,0,3,2,3,2,3,0,0.1666666666666666
2025.04.07startup_b,8,31,1136.0,1474.0,28.842032811179756,85.27588470935612,7.094724188236228,18,4,1,4,4,13,1,3,2,2,0,7,5,16,8,3,2,1,0,5,1,4,0,0,0,1,2,2,2,3,3,3,4,2,3,0,6,2,13,4,4,1,0.1904761904761904
2025.04.07startup_b,9,10,1478.0,1537.0,60.76574310430669,63.6061714843145,14.866871013318512,6,2,1,2,1,4,0,2,1,1,0,3,3,5,4,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1,1,1,3,1,2,0,2,1,4,2,1,2,0.2142857142857142
2025.04.07startup_b,10,17,1540.0,1684.0,32.969714830437916,81.77432170524604,7.181850212190368,10,3,1,3,2,7,1,2,1,1,0,5,4,9,6,2,1,1,0,2,1,2,0,0,0,1,1,1,0,1,2,2,2,1,2,0,4,1,8,3,2,2,0.238095238095238
2025.04.07startup_b,11,17,1696.0,1888.0,31.859485319103495,84.48330636775982,7.651863909088593,10,3,1,3,2,7,1,2,1,1,0,5,4,9,6,2,1,1,0,2,1,2,1,0,0,1,1,1,0,1,2,2,2,1,1,0,4,2,8,3,2,2,0.2619047619047619
2025.04.07startup_b,12,24,1901.0,2030.0,52.98481600241652,60.40795186180196,9.03403698762548,13,4,2,4,4,9,2,3,2,1,0,6,5,11,7,3,2,1,1,3,1,3,1,0,0,1,2,2,1,2,3,3,3,2,2,0,5,3,9,3,2,4,0.2857142857142857
2025.04.07startup_b,13,20,2079.0,2280.0,45.33127807059702,72.67288602073405,9.068932221158926,11,3,2,3,3,8,1,3,2,1,0,5,4,10,6,3,1,1,1,2,0,2,1,0,0,1,1,2,0,1,2,2,3,2,2,0,4,2,8,3,1,2,0.3095238095238095
2025.04.07startup_b,14,10,2286.0,2324.0,57.77350222792156,39.776038367340256,15.367797001528013,6,2,1,2,2,4,1,1,1,0,0,3,2,5,3,2,1,0,1,1,0,1,1,0,0,1,1,2,1,1,2,1,1,1,1,0,3,2,4,1,1,4,0.3333333333333333
2025.04.07startup_b,15,17,2325.0,2512.0,34.84646287390549,84.6401795031646,7.019580985247709,9,3,2,3,3,7,1,2,1,1,0,4,3,8,5,3,2,1,1,1,0,2,1,0,0,2,1,2,0,1,2,1,2,1,1,0,3,3,6,2,1,4,0.3571428571428571
2025.04.07startup_b,16,18,2517.0,2616.0,60.910951742098824,55.68505271581016,6.499171543495261,10,3,1,3,3,7,1,2,1,1,0,4,3,9,5,2,2,0,0,1,0,2,0,0,0,1,1,2,1,1,2,1,2,1,1,0,3,3,7,2,1,1,0.3809523809523809
2025.04.07startup_b,17,11,2624.0,2658.0,63.334207975042744,46.61300781018914,10.78136773035494,6,2,1,2,2,4,1,1,0,1,0,3,2,5,3,1,1,0,0,1,0,2,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2,2,4,1,1,1,0.4047619047619047
2025.04.07startup_b,18,13,2666.0,2755.0,49.92293516349565,80.56640053124036,8.16492075831584,7,2,2,2,3,5,1,2,0,1,1,3,3,6,4,2,0,1,0,1,0,2,2,0,0,0,1,1,1,1,1,1,2,1,0,0,2,2,4,1,1,4,0.4285714285714285
2025.04.07startup_b,19,13,2755.0,2834.0,53.53277028295132,63.591708506109946,10.866264251901969,7,2,1,2,3,5,1,1,0,1,0,3,2,6,3,2,2,0,0,1,0,2,0,0,0,1,1,2,1,1,1,0,2,0,0,0,2,3,4,1,1,1,0.4523809523809524
2025.04.07startup_b,20,18,2849.0,3081.0,31.10085320567492,81.65227442953609,7.560903444695833,10,3,2,3,3,7,1,2,1,1,0,4,4,9,6,3,2,1,1,1,0,2,1,0,0,1,2,2,0,1,2,2,3,2,1,0,4,3,7,2,1,4,0.4761904761904761
2025.04.07startup_b,21,13,3088.0,3183.0,41.64021086770969,70.18361847083769,9.622581326011195,7,2,1,2,3,5,1,1,1,1,0,3,3,6,4,2,1,1,0,1,0,2,1,0,0,1,1,1,0,1,2,1,2,1,1,0,3,2,5,2,1,4,0.5
2025.04.07startup_b,22,20,3198.0,3385.0,44.429680134448176,64.61955971697341,10.214126094760832,11,3,2,3,4,8,1,2,1,1,0,5,4,10,6,3,2,1,1,1,0,2,1,0,0,1,2,2,0,2,2,2,3,2,1,0,4,3,8,2,1,4,0.5238095238095238
2025.04.07startup_b,23,10,3385.0,3456.0,43.51092044369381,41.16908918858355,11.758145790198292,6,2,1,2,2,4,1,1,1,1,0,3,2,5,3,2,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,0,2,2,4,1,1,2,0.5476190476190477
2025.04.07startup_b,24,18,3464.0,3715.0,29.81644513457852,86.19607365555927,7.745325299759329,10,3,2,3,3,7,2,3,1,1,1,4,4,9,6,2,1,1,0,1,0,2,2,0,0,1,2,1,0,1,2,3,3,2,2,0,4,2,7,3,1,4,0.5714285714285714
2025.04.07startup_b,25,17,3719.0,3874.0,49.03397492431952,74.72590191505913,6.345650421090461,10,3,2,3,3,7,2,3,1,1,1,4,4,9,6,2,1,1,0,1,0,2,2,0,0,1,2,1,0,1,3,3,2,2,1,0,4,1,7,3,1,4,0.5952380952380952
2025.04.07startup_b,26,17,3893.0,3997.0,53.18955266739579,66.5599657025862,12.383432783218478,10,3,2,3,3,7,2,3,2,1,1,4,4,9,6,2,1,1,0,1,0,2,2,0,0,1,2,1,0,1,3,3,2,2,2,0,4,1,7,3,1,4,0.6190476190476191
2025.04.07startup_b,27,10,4001.0,4083.0,44.39709900104317,68.2431977406403,11.664305406957633,6,2,1,2,2,4,1,2,1,1,0,3,3,5,4,2,1,0,0,1,0,1,1,0,0,1,1,1,0,1,2,2,2,1,2,0,2,1,4,2,1,2,0.6428571428571429
2025.04.07startup_b,28,38,4090.0,4448.0,36.39702822206712,74.91058574007198,10.856122806273897,20,5,4,5,6,14,3,5,3,2,1,8,7,18,11,4,3,2,1,2,1,5,3,0,0,2,4,3,1,3,4,4,5,3,4,0,7,3,14,5,2,4,0.6666666666666666
2025.04.07startup_b,29,13,4454.0,4532.0,54.54695776196578,62.27870949925273,10.763382707471136,7,2,2,2,3,5,1,2,1,1,0,3,3,6,4,2,1,1,0,1,0,2,1,0,0,1,1,1,0,1,2,2,2,1,1,0,3,2,5,2,1,4,0.6904761904761905
2025.04.07startup_b,30,10,4540.0,4645.0,40.47372049041191,85.48962307524117,8.238203575118087,6,2,1,2,2,4,1,1,1,1,0,3,2,5,3,2,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,2,1,1,0,2,1,4,1,1,4,0.7142857142857143
2025.04.07startup_b,31,17,4647.0,4781.0,47.09159109376121,56.72582686791172,11.510522638396838,10,3,2,3,3,7,1,2,1,1,0,4,4,9,6,3,1,1,0,1,0,2,1,0,0,1,2,2,0,1,2,2,3,2,1,0,4,2,7,2,1,2,0.7380952380952381
2025.04.07startup_b,32,11,4783.0,4828.0,56.200979039497945,55.89294491290434,10.48968710775756,6,2,1,2,2,4,1,1,1,1,0,3,3,5,4,2,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,2,1,1,0,2,1,4,2,1,4,0.7619047619047619
2025.04.07startup_b,33,29,4832.0,5091.0,32.10343257578001,72.74092860125671,9.931863907267903,16,4,3,4,4,11,2,4,2,2,1,6,6,14,9,4,2,1,1,2,0,4,2,0,0,2,3,3,1,2,3,3,4,3,3,0,6,3,11,4,2,4,0.7857142857142857
2025.04.07startup_b,34,14,5091.0,5194.0,53.6047688800972,51.77514179316771,9.33700166762582,8,2,2,3,3,6,1,2,1,1,0,3,3,7,5,2,1,1,0,1,0,2,1,0,0,1,1,2,0,1,2,1,2,1,1,0,3,2,5,2,1,4,0.8095238095238095
2025.04.07startup_b,35,14,5199.0,5279.0,38.463051296688626,68.51164640008659,11.752483876193384,8,2,2,3,3,6,1,2,1,1,0,3,3,7,5,2,1,1,0,1,0,2,1,0,0,1,1,2,0,1,2,1,2,1,1,0,3,2,5,2,1,4,0.8333333333333334
2025.04.07startup_b,36,28,5282.0,5580.0,42.455474537065406,69.23264271974519,8.05511679038505,15,4,3,4,4,11,2,4,2,2,1,6,5,14,9,4,2,1,1,2,0,4,2,0,0,2,3,3,0,2,3,3,4,3,2,0,6,3,11,4,2,4,0.8571428571428571
2025.04.07startup_b,37,12,5602.0,5696.0,45.17902891480737,72.63395478816481,12.29023136944307,7,2,1,2,3,5,1,1,1,1,0,3,2,6,4,2,1,0,0,1,0,2,0,0,0,1,1,2,0,1,2,1,2,1,1,0,3,2,5,2,1,2,0.8809523809523809
2025.04.07startup_b,38,15,5713.0,5810.0,51.64830536548213,64.12700417987693,9.50962641882506,9,2,2,3,3,6,1,2,2,1,0,4,4,8,5,2,2,1,0,1,0,2,1,0,0,1,2,1,0,1,2,2,2,2,1,0,3,2,6,3,1,4,0.9047619047619048
2025.04.07startup_b,39,23,5813.0,5967.0,52.83969283102575,73.0781906567427,6.1815272780589465,13,3,3,4,4,9,2,4,3,1,1,5,5,11,8,3,2,1,1,1,0,3,2,0,0,2,3,2,0,2,2,3,3,3,2,0,5,3,9,4,1,4,0.9285714285714286
2025.04.07startup_b,40,18,5970.0,6214.0,33.22267144923212,80.66829021287998,9.076130430049254,10,3,2,3,3,7,2,3,2,1,1,4,4,9,6,3,2,1,0,1,0,3,2,0,0,1,2,2,0,2,2,2,2,3,1,0,4,2,7,3,1,4,0.9523809523809524
2025.04.07startup_b,41,25,6224.0,6378.0,49.11759342008633,64.27453708656746,9.2974714617712,14,4,3,4,4,10,2,4,3,2,1,5,5,12,8,3,2,1,0,2,1,4,2,0,0,1,3,2,0,2,2,2,2,3,1,0,5,3,9,4,2,4,0.9761904761904762
2025.04.07startup_b,42,20,6379.0,6482.0,36.75470551074747,70.19744288714153,7.065093410119661,9,4,1,2,7,7,0,2,1,2,0,4,3,7,5,2,1,0,0,4,2,3,0,0,0,0,1,1,0,2,1,1,2,1,1,0,3,2,5,2,5,0,1.0
2025.04.14startup_a,0,28,0.0,551.0,24.905640625257043,88.37236274732021,5.591357261345686,7,4,1,3,16,8,1,1,0,1,0,5,1,12,5,0,6,2,0,2,1,4,0,0,0,3,4,0,1,3,0,0,0,0,0,0,3,1,9,1,2,3,0.0
2025.04.14startup_a,1,14,551.0,708.0,38.81624990059995,82.28080832995663,9.687265668619377,5,3,0,2,7,6,0,0,0,0,0,4,0,8,3,0,3,0,0,2,1,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,3,1,7,0,2,3,0.04
2025.04.14startup_a,2,18,737.0,785.0,72.42293466401787,17.274084605868683,34.01151980398354,7,3,1,2,9,8,0,0,0,1,0,4,1,9,4,0,4,1,0,2,1,3,1,0,0,2,3,0,1,2,0,0,0,0,0,0,3,1,8,0,2,3,0.08
2025.04.14startup_a,3,20,785.0,972.0,37.881432104165945,82.49260569728679,10.218303593180368,9,3,1,2,9,9,0,1,0,1,0,5,2,10,5,0,3,1,0,3,1,3,0,0,0,1,2,0,1,2,1,0,1,0,0,0,4,0,9,1,3,1,0.12
2025.04.14startup_a,4,23,1015.0,1365.0,34.87197268960596,92.38147558052366,4.191510333941405,14,3,2,4,6,10,1,2,2,1,0,4,4,9,10,2,2,1,1,2,1,3,1,0,0,1,2,1,1,1,3,2,2,1,1,0,4,1,6,3,1,4,0.16
