mid,team,date,event_onset_s,event_class,depth,init_primary,init_floor,init_question,leader,leader_primary,leader_floor,leader_question,week
2025.04.14startup_b,startup_b,20250414,300.0,TRANSITION,6.040829099159513,S5,S1,S5,S2,0,0,0.0,16
2025.04.14startup_b,startup_b,20250414,725.0,INTERIOR_HANDOFF,7.5992308320473185,S5,S2,,S2,0,1,,16
2025.04.14startup_b,startup_b,20250414,775.0,INTERIOR_OTHER,13.57092956284636,S1,S2,S2,S2,0,1,1.0,16
2025.04.14startup_b,startup_b,20250414,1158.0,INTERIOR_HANDOFF,13.088339190385604,S2,S2,S5,S2,1,1,0.0,16
2025.04.14startup_b,startup_b,20250414,1192.0,INTERIOR_HANDOFF,11.6865692998539,S2,S5,S4,S2,1,0,0.0,16
2025.04.14startup_b,startup_b,20250414,1490.0,TRANSITION,17.309281008975795,S5,S2,,S2,0,1,,16
2025.04.14startup_b,startup_b,20250414,1536.0,TRANSITION,19.704432156218736,S2,S5,,S2,1,0,,16
2025.04.14startup_b,startup_b,20250414,1563.0,TRANSITION,7.499849380873037,S5,S2,S5,S2,0,1,0.0,16
2025.04.14startup_b,startup_b,20250414,2022.0,TRANSITION,19.414370058028652,S2,S2,,S2,1,1,,16
2025.04.14startup_b,startup_b,20250414,2224.0,TRANSITION,18.340650948526566,S2,S5,S2,S2,1,0,1.0,16
2025.04.14startup_b,startup_b,20250414,2243.0,TRANSITION,18.56078724910879,S4,S5,S4,S2,0,0,0.0,16
2025.04.14startup_b,startup_b,20250414,2409.0,INTERIOR_OTHER,10.090716249933514,S2,S2,S2,S2,1,1,1.0,16
2025.04.14startup_b,startup_b,20250414,2572.0,INTERIOR_OTHER,15.833166460940681,S2,S2,,S2,1,1,,16
2025.04.14startup_b,startup_b,20250414,2697.0,INTERIOR_HANDOFF,11.55356603298808,S5,S2,,S2,0,1,,16
2025.04.14startup_b,startup_b,20250414,2758.0,INTERIOR_OTHER,5.870324166651081,S2,S2,,S2,1,1,,16
2025.04.14startup_b,startup_b,20250414,3278.0,TRANSITION,11.495655252328042,S2,S2,S2,S2,1,1,1.0,16
2025.04.14startup_b,startup_b,20250414,3309.0,INTERIOR_HANDOFF,22.577139444413753,S2,S1,S5,S2,1,0,0.0,16
2025.04.14startup_b,startup_b,20250414,3653.0,TRANSITION,7.694057885667881,S2,S2,S2,S2,1,1,1.0,16
2025.04.14startup_b,startup_b,20250414,3693.0,TRANSITION,7.53675424047362,S2,S2,,S2,1,1,,16
2025.04.14startup_b,startup_b,20250414,3715.0,TRANSITION,9.735716840781585,S1,S2,S2,S2,0,1,1.0,16
2025.04.14startup_b,startup_b,20250414,3833.0,INTERIOR_OTHER,3.4697819582346057,S2,S2,,S2,1,1,,16
2025.04.14startup_b,startup_b,20250414,3986.0,TRANSITION,30.949166277744332,S4,S1,S2,S2,0,0,1.0,16
2025.04.14startup_b,startup_b,20250414,4039.0,TRANSITION,20.855293775251234,S1,S2,S2,S2,0,1,1.0,16
2025.04.14startup_b,startup_b,20250414,4433.0,TRANSITION,10.587911663846043,S1,S1,S1,S2,0,0,0.0,16
