mid,bin,entropy_g,det_g,rmse_g,gini_words,gini_turns,part_entropy,top_share,turnlen_disp,n_active,net_central,eig_central,inout_asym
2024.11.18startup_b,2070,29.55205481170862,82.30513251410405,7.814528120621372,0.3601398601398602,0.10000000000000009,0.5838724133205311,0.8601398601398601,0.4022004889975548,2,,0.7071067811865476,0.3333333333333333
2024.11.18startup_b,2160,31.857570527479936,89.08656500806859,5.584231113794841,0.14824120603015079,0.0,0.9356290067961743,0.6482412060301508,0.14824120603015079,2,,0.7071067811865476,0.14285714285714285
2024.11.18startup_b,2250,26.133795858468662,93.77711311464108,4.6646384671113585,0.4941520467836258,0.16666666666666674,0.051791350304557005,0.9941520467836257,0.4883720930232558,2,,0.7071067811865476,0.0
2024.11.18startup_b,2340,14.833605234635494,95.24450013867016,3.1095049953898366,0.42307692307692313,0.0,0.39124356362925566,0.9230769230769231,0.42307692307692313,2,,0.7071067811865476,0.0
2024.11.18startup_b,2430,12.816706457175913,96.33945808990835,4.025513352484693,0.35526315789473695,0.16666666666666674,0.596510991708588,0.8552631578947368,0.24712643678160928,2,,0.7071067811865476,1.0
2024.11.18startup_b,2520,40.751190690419214,88.3496663256983,8.3567328386659,0.3379416282642089,0.22222222222222232,1.256603659422211,0.663594470046083,0.1987179487179489,3,0.25,0.6279630301995545,0.5
2024.11.18startup_b,2610,48.78076630372625,51.65909920383561,11.698933796460496,0.19444444444444442,0.06666666666666665,1.4852658245579522,0.5104166666666666,0.24426078971533505,3,0.33333333333333337,0.634577460311561,0.1111111111111111
2024.11.18startup_b,2700,50.05545644713981,30.23262954187715,17.908340640546882,0.19059405940594054,0.1166666666666667,1.8951759933970467,0.33663366336633666,0.22105729474305957,4,0.2857142857142858,0.5927073276652998,0.42857142857142855
2024.11.18startup_b,2790,18.94689787460226,94.40706199771515,5.110593810628075,0.47209302325581404,0.25,0.18378432117443042,0.9720930232558139,0.420704845814978,2,,0.7071067811865476,0.0
2024.11.18startup_b,2880,22.174849262595384,89.46563031841055,5.713093863232359,0.5307189542483661,0.16666666666666674,0.7649928467098354,0.8431372549019608,0.4316384180790962,3,1.0,0.7071067811865476,0.14285714285714285
2024.11.18startup_b,2970,29.147877089856376,86.07154857619102,8.088337120659416,0.49717514124293793,0.22222222222222232,0.8972600360799283,0.7796610169491526,0.389294403892944,3,1.0,0.7071067811865476,0.2
2024.11.18startup_b,3060,42.05231268359055,90.47416738202857,4.627020144344,0.28846153846153855,0.1499999999999999,1.776753915892328,0.49572649572649574,0.31134969325153405,4,0.5,0.6117219097490069,0.25
2024.11.18startup_b,3150,59.343775750468296,69.45718225431536,6.6260945007363805,0.19791666666666674,0.09375,1.8832223356944149,0.3489583333333333,0.22216599190283404,4,0.06666666666666665,0.5635395002505541,0.4666666666666667
2024.11.18startup_b,3240,28.683699998458412,88.18645686018627,7.142304397932872,0.2675675675675675,0.0,0.7822275393170954,0.7675675675675676,0.2675675675675675,2,,0.7071067811865476,0.3333333333333333
2024.11.18startup_b,3330,34.282134790546245,79.55958579195044,7.150092532846702,0.49122807017543857,0.26666666666666683,0.8978220364864806,0.7556390977443609,0.38981173864894814,3,1.0,0.7071067811865476,0.1111111111111111
2024.11.18startup_b,3420,33.707851424949844,80.78327991957393,6.747497412566635,0.13265306122448983,0.05555555555555558,0.9486131982385806,0.6326530612244898,0.07943925233644866,2,,0.7071067811865476,0.0
2024.11.18startup_b,3510,51.60072711753884,61.675666236602595,11.490590890301927,0.521604938271605,0.34375,1.2730594763034386,0.7067901234567902,0.26009749303621166,4,0.6000000000000001,0.7009629185774136,0.2
2024.11.18startup_b,3600,29.720071771297867,92.87334227228305,4.381734526176066,0.32558139534883734,0.0,1.1575944703898795,0.5174418604651163,0.32558139534883734,3,1.0,0.7071067811865476,1.0
2024.11.18startup_b,3690,30.675769122206137,93.85085352872399,4.033004416986221,0.30275229357798183,0.0,1.2482944442037351,0.5091743119266054,0.30275229357798183,3,0.25,0.6279630301995545,0.5
2024.11.18startup_b,3780,27.331362410360722,88.99981725916633,6.330492029532957,0.6189320388349515,0.25,0.9143995280327504,0.8009708737864077,0.5029411764705882,4,0.75,0.6862724508538859,0.5
2024.11.18startup_b,3870,33.906458220710796,82.51660085787586,6.883663295660387,0.4096774193548387,0.0714285714285714,0.4375456336804546,0.9096774193548387,0.3830897703549063,2,,0.7071067811865476,0.0
2024.11.18startup_b,3960,18.597993910466318,86.15789104414938,7.233101297682559,0.6011904761904763,0.3333333333333335,0.45386835649755486,0.9241071428571429,0.4631043256997456,3,1.0,0.7071067811865476,0.0
2024.11.18startup_b,4050,27.41506474024388,89.658239467553,6.8822035686529945,0.1282051282051282,0.10000000000000009,0.9520402801398791,0.6282051282051282,0.029729729729729648,2,,0.7071067811865476,0.0
2024.11.18startup_b,4140,24.603648506534206,91.1608532894891,5.455195641985735,0.46341463414634143,0.25,0.22641094842107642,0.9634146341463414,0.3977272727272727,2,,0.7071067811865476,0.0
2024.11.18startup_b,4230,20.80357934661798,97.29265852130288,2.9760235049285826,0.2908163265306123,0.16666666666666674,0.7399194614272069,0.7908163265306123,0.1540084388185654,2,,0.7071067811865476,1.0
2024.11.18startup_b,4320,26.71566794255912,92.48221979624687,4.653660721282568,0.32843137254901955,0.16666666666666674,0.6612805854775594,0.8284313725490197,0.20711297071129708,2,,0.7071067811865476,0.0
2024.11.18startup_b,4410,25.44606133701583,96.02920171121762,3.8859269833154837,0.17123287671232879,0.0,0.9136617865655933,0.6712328767123288,0.17123287671232879,2,,0.7071067811865476,0.0
2024.11.18startup_b,4500,42.61164572012849,88.6517154952231,3.877457262279439,0.022167487684729092,0.0,0.9985816616391147,0.5221674876847291,0.022167487684729092,2,,0.7071067811865476,0.3333333333333333
2024.11.18startup_b,4590,21.9524975921151,96.40637537169192,3.377181898356288,0.4974293059125965,0.25,0.02582124789466102,0.9974293059125964,0.49232736572890023,2,,0.7071067811865476,0.0
2024.11.18startup_b,4770,31.793131431575688,95.56810438057859,3.721176336626986,0.06578947368421062,0.0,0.9874750082985964,0.5657894736842105,0.06578947368421062,2,,0.7071067811865476,0.2
2024.11.18startup_b,4860,25.18177726777575,95.42296638134374,3.982743970651255,0.3430493273542601,0.10000000000000009,0.6269644303755978,0.8430493273542601,0.28170478170478175,2,,0.7071067811865476,0.3333333333333333
2024.11.18startup_b,4950,35.50573819727244,86.80601046229273,7.7609902121621275,0.5361552028218695,0.25,0.7572992710905784,0.8201058201058201,0.5198041833555853,3,0.5714285714285714,0.683810697448221,0.42857142857142855
2024.11.18startup_b,5040,47.62714633587851,64.44377259191265,9.242759585344285,0.3861920172599784,0.14285714285714302,1.1752358094041622,0.6375404530744336,0.3646288209606985,3,0.7692307692307693,0.6870134158337712,0.23076923076923078
2024.11.18startup_b,5130,14.79561040009567,95.79656984953775,3.73906394296436,0.4652173913043478,0.16666666666666674,0.2178364755977512,0.9652173913043478,0.4327731092436975,2,,0.7071067811865476,0.0
2024.11.18startup_b,5220,53.6345315067301,60.84484813060899,12.946919965668778,0.3404522613065326,0.13888888888888884,1.6747794483666594,0.4271356783919598,0.36402186204297027,4,0.2941176470588236,0.6215173821891884,0.5294117647058824
2024.12.02startup_b,0,43.60012781848402,58.21239793269885,6.269142814022023,0.1280193236714975,0.026315789473684292,0.9521807771746562,0.6280193236714976,0.1030927835051545,2,,0.7071067811865476,0.0
2024.12.02startup_b,90,30.108978580062164,72.29756731905302,17.02737954962016,0.34555984555984565,0.03846153846153855,0.6208411454156988,0.8455598455598455,0.3243412797992473,2,,0.7071067811865476,0.0
2024.12.02startup_b,180,33.370324755504285,87.21958670464832,7.450967246208167,0.23456790123456783,0.0714285714285714,0.8348333467992204,0.7345679012345679,0.17485822306238163,2,,0.7071067811865476,0.2
2024.12.02startup_b,270,37.02273743030244,75.5489663762161,8.489834917967057,0.10465116279069764,0.045454545454545414,0.9681647320759545,0.6046511627906976,0.06034482758620685,2,,0.7071067811865476,0.0
2024.12.02startup_b,360,36.29216328674802,75.0451030444288,10.433914746626014,0.125,0.0714285714285714,0.954434002924965,0.625,0.05555555555555558,2,,0.7071067811865476,0.0
2024.12.02startup_b,450,29.423566204597385,85.29493536120131,8.014485746277101,0.14102564102564097,0.16666666666666674,0.9418285354475157,0.6410256410256411,0.028301886792452935,2,,0.7071067811865476,0.0
2024.12.02startup_b,540,31.946841983684788,74.75853074181357,11.407538575272902,0.4519230769230771,0.2051282051282053,0.9744826734238206,0.6923076923076923,0.44975288303130156,3,0.7499999999999999,0.6910138404955966,0.3333333333333333
2024.12.02startup_b,630,29.850580556934847,85.43022515741936,8.2741228452936,0.2811791383219955,0.16666666666666674,1.375472382412682,0.5918367346938775,0.18789521228545625,3,0.7272727272727272,0.6876975746019848,0.2727272727272727
2024.12.02startup_b,720,47.10492249618267,51.613790742371776,14.238200856356348,0.027363184079602032,0.0,0.997838502247888,0.527363184079602,0.027363184079602032,2,,0.7071067811865476,0.058823529411764705
2024.12.02startup_b,810,58.82969802987907,49.085544930667076,10.545132011002858,0.18289085545722727,0.03921568627450989,1.4936932867752388,0.504424778761062,0.1522842639593911,3,0.0625,0.5896114680326512,0.125
2024.12.02startup_b,900,55.28178809104834,54.21513928437192,6.922527150291733,0.14861995753715496,0.125,1.5206343964114137,0.47770700636942676,0.061939690301548556,3,0.6000000000000001,0.6680963222346463,0.06666666666666667
2024.12.02startup_b,990,43.914254729510404,67.22647507578993,6.945514284112777,0.42431192660550465,0.20833333333333326,1.5049261790328747,0.5688073394495413,0.3554054054054052,4,0.4545454545454546,0.6413634334621073,0.2727272727272727
2024.12.02startup_b,1080,37.58430545155069,82.23932480492974,6.8542562290899065,0.4825102880658436,0.25,1.1927892015893546,0.5020576131687243,0.5560306030603062,4,0.7777777777777777,0.6882922937606403,0.3333333333333333
2024.12.02startup_b,1170,49.99995456577484,59.91396988929627,15.839960148342408,0.25,0.19117647058823528,1.8409066116443333,0.45625,0.11715985847539412,4,0.46666666666666656,0.6636508309416702,0.2
2024.12.02startup_b,1260,56.420806414763135,51.2225132051764,13.834766213189505,0.4267241379310345,0.2749999999999999,1.5252094791932675,0.6120689655172413,0.20691382765531063,4,0.6842105263157894,0.6793398929509205,0.3684210526315789
2024.12.02startup_b,1350,67.5647470002649,31.35564628457213,10.03710081043418,0.2966926070038911,0.11842105263157898,1.777742950949525,0.49416342412451364,0.17489421720733422,4,0.4444444444444444,0.626086332397564,0.3333333333333333
2024.12.02startup_b,1440,54.684852092799275,41.69117959448311,11.832501316439,0.2857142857142858,0.0869565217391306,1.3456254757762434,0.6153846153846154,0.24071807425540626,3,0.4545454545454547,0.6529333016250657,0.09090909090909091
2024.12.02startup_b,1530,62.52821831159034,37.379423353530235,10.294611148326135,0.44362745098039214,0.27,1.464221655083362,0.5343137254901961,0.2895833333333335,4,0.5,0.6356048341190076,0.16666666666666666
2024.12.02startup_b,1620,57.717101890700896,52.18807287478899,9.366577824137718,0.26168224299065423,0.19047619047619047,1.4129731633633558,0.5467289719626168,0.08714596949891074,3,1.0,0.7071067811865475,0.07692307692307693
2024.12.02startup_b,1710,61.031114189125624,38.29162835492317,7.190710294226004,0.3771676300578035,0.19999999999999996,1.6272932321597928,0.49710982658959535,0.25479616306954433,4,0.368421052631579,0.6103903840374356,0.3684210526315789
2024.12.02startup_b,1800,60.87498282831269,47.37885329640025,12.86573759409519,0.3509852216748768,0.06818181818181812,1.6865005168929816,0.541871921182266,0.30737704918032804,4,0.1428571428571428,0.565725626650623,0.23809523809523808
2024.12.02startup_b,1890,44.47099457489233,55.0737090373455,10.878005149088139,0.4772727272727273,0.25,1.3847499402860217,0.5818181818181818,0.3209382151029747,4,0.5,0.6090279146907769,0.16666666666666666
2024.12.02startup_b,1980,47.451236221759814,54.219683935008256,10.098328845182014,0.48357664233576636,0.17307692307692313,1.3074126483842163,0.7153284671532847,0.3409970958373667,4,0.6666666666666667,0.6659537890356019,0.16666666666666666
2024.12.02startup_b,2070,36.49586433122883,79.67816548201296,11.747380692791795,0.27419354838709675,0.20454545454545459,1.795238490890232,0.4032258064516129,0.1586021505376345,4,0.39999999999999997,0.5908278344829953,0.2
2024.12.02startup_b,2160,58.92768896165875,22.60931661500604,8.523156429363446,0.2578740157480315,0.27941176470588225,1.822464645874589,0.4015748031496063,0.13700947225981053,4,0.75,0.6956427332802542,0.0
2024.12.02startup_b,2250,63.99601916832784,53.85864457462185,8.79832732510673,0.1391891891891892,0.09210526315789469,1.948083646341025,0.31351351351351353,0.09834123222748792,4,0.2222222222222223,0.5758046656896862,0.4444444444444444
2024.12.02startup_b,2340,56.29505038201911,65.88871791287828,7.596158108444749,0.3223140495867769,0.3088235294117647,1.612055008522334,0.4090909090909091,0.2890428211586902,4,0.875,0.6889837688840411,0.25
2024.12.02startup_b,2430,67.2441981436381,40.659502101263705,8.272674190664112,0.19324324324324316,0.044117647058823595,1.8995695335232743,0.34054054054054056,0.18619489559164726,4,0.125,0.5353866351410758,0.25
2024.12.02startup_b,2520,60.6156897385926,49.58853411121629,6.402232101703096,0.38953488372093026,0.20833333333333326,1.5576574476364007,0.4573643410852713,0.33297413793103425,4,0.4545454545454546,0.6429869540962141,0.2727272727272727
2024.12.02startup_b,2610,62.283063979358154,24.857770611894583,10.333469854978885,0.21932515337423308,0.2272727272727273,1.866591974705094,0.3496932515337423,0.1782999888230694,4,0.5238095238095237,0.6580863683593936,0.14285714285714285
2024.12.02startup_b,2700,62.082839968736586,54.325749967837574,9.188347958440334,0.3762376237623761,0.21666666666666656,1.60354000754499,0.45544554455445546,0.22782470960929246,4,0.4285714285714286,0.6481523973054211,0.0
2024.12.02startup_b,2790,56.260523390280206,69.18874339835173,7.932470786360425,0.18990384615384626,0.0714285714285714,1.8764236797134368,0.33653846153846156,0.21984572230014066,4,0.07692307692307687,0.5301025218269597,0.5384615384615384
2024.12.02startup_b,2880,70.70067593617965,45.18008530562037,11.182817250544446,0.19117647058823528,0.20238095238095233,1.9106669186619263,0.3697478991596639,0.05291970802919699,4,0.6000000000000001,0.6522949218440732,0.2
2024.12.02startup_b,2970,41.72743609285476,69.9288398149183,10.424801162661028,0.6353211009174311,0.3055555555555556,0.7746741273785036,0.8623853211009175,0.5036231884057971,4,0.5,0.6532814824381884,0.5
2024.12.02startup_b,3060,54.50643141106052,44.97313128379354,7.043768074785285,0.3544776119402986,0.16666666666666674,1.6757707483042616,0.4626865671641791,0.2802768166089964,4,0.6470588235294117,0.6614482845650685,0.29411764705882354
2024.12.02startup_b,3150,41.494276162726315,62.91045247447554,11.372106062840983,0.44780219780219777,0.25,1.4696294512122785,0.6373626373626373,0.2734375,4,0.5555555555555556,0.626915816847344,0.1111111111111111
2024.12.02startup_b,3240,56.403194859009936,40.54193669270593,8.946413455564375,0.2978260869565217,0.19117647058823528,1.780876637891128,0.4434782608695652,0.1774809160305344,4,0.375,0.6301614943487073,0.375
2024.12.02startup_b,3330,56.736638442796334,42.58243473372337,10.363464045968904,0.1420863309352518,0.05769230769230771,1.9506824244791219,0.3381294964028777,0.09282907662082507,4,0.33333333333333326,0.6122451680926327,0.16666666666666666
2024.12.02startup_b,3420,46.828011336706105,35.06512682527025,8.244657858177314,0.51,0.28125,1.3240255327413306,0.672,0.29487179487179516,4,0.8666666666666667,0.6964219001457347,0.2
2024.12.02startup_b,3510,48.19321079959107,45.64372706367893,6.081548067633974,0.27976190476190466,0.05769230769230771,1.7707268049134819,0.39285714285714285,0.3052147239263805,4,0.33333333333333326,0.6001876787476004,0.5
2024.12.02startup_b,3600,47.27010146582854,69.22394828810295,14.621150498831364,0.5257731958762886,0.28125,1.267081236436132,0.6907216494845361,0.40774313791934924,4,0.8666666666666668,0.6934695818357265,0.2
2024.12.02startup_b,3690,43.910512162308414,60.046039976446465,9.309728491328977,0.5633971291866029,0.2142857142857142,1.1491398872256018,0.7272727272727273,0.46215351812366734,4,0.5384615384615385,0.6449355750315675,0.38461538461538464
2024.12.02startup_b,3780,45.87405855869364,70.03849033243458,9.708138764626595,0.3291139240506329,0.08333333333333348,1.2527510068766796,0.5569620253164557,0.2985685071574642,3,0.1428571428571429,0.6059128001754499,0.14285714285714285
2024.12.02startup_b,3870,60.14952529346074,44.99933023298029,8.652742337405861,0.07281553398058249,0.1071428571428572,1.9867905406509263,0.28640776699029125,0.09714842366277021,4,0.30000000000000004,0.5929259766948113,0.1
2024.12.02startup_b,3960,62.55515098358799,47.05409109923479,12.225253833672356,0.39460784313725483,0.10416666666666674,1.6168650698732783,0.5490196078431373,0.3331842576028623,4,0.21739130434782616,0.5741283036609401,0.13043478260869565
2024.12.02startup_b,4050,57.427075048426374,52.694901332995826,6.6445310209956805,0.35062893081761004,0.1166666666666667,1.6970092109095245,0.48427672955974843,0.2551524259338771,4,0.2857142857142858,0.5937260030212353,0.2857142857142857
2024.12.02startup_b,4140,56.16349608824478,40.10272026966982,8.645902183452268,0.4155844155844155,0.22058823529411775,1.56845832118369,0.551948051948052,0.2628205128205128,4,0.5,0.6317518682687118,0.25
2024.12.02startup_b,4230,53.79846714787105,71.13422979694344,8.77826347599271,0.4458762886597938,0.125,1.4693165388534404,0.6443298969072165,0.34379615952732645,4,0.2727272727272727,0.5991868663373413,0.45454545454545453
2024.12.02startup_b,4320,53.197559492975984,40.60278899063854,13.416425505197976,0.30688622754491024,0.25,1.6088221106504665,0.38323353293413176,0.28716940671908486,4,0.4166666666666667,0.6099254626111542,0.3333333333333333
2024.12.02startup_b,4410,47.69849416099953,52.19700940641008,11.372176270009327,0.36458333333333326,0.25,1.5967934324239752,0.4375,0.19444444444444442,4,0.6000000000000001,0.66600551612919,0.4
2024.12.02startup_b,4500,56.610465791265526,58.86794426077978,11.285923845831661,0.27017937219730936,0.25,1.8067882838179008,0.42152466367713004,0.19880952380952377,4,0.8333333333333333,0.6992171288695396,0.16666666666666666
2024.12.02startup_b,4590,48.51886870041168,48.69256888856207,10.982496879823518,0.31492842535787324,0.08888888888888902,1.3284541188796772,0.6134969325153374,0.2930591259640103,3,0.5714285714285713,0.6659746385458157,0.14285714285714285
2024.12.02startup_b,4680,44.43025762679967,60.32906052586534,9.976677460246643,0.44802867383512557,0.23809523809523814,1.0412717306548305,0.7419354838709677,0.2652329749103943,3,0.9999999999999999,0.7071067811865476,0.07692307692307693
2024.12.02startup_b,4770,44.257951693190684,46.4547322161946,12.218793248741559,0.5729665071770336,0.2250000000000001,1.1149456888649283,0.7320574162679426,0.49611973392461195,4,0.368421052631579,0.6218476948370588,0.2631578947368421
2024.12.02startup_b,4860,13.133190519931162,95.81279994937437,6.78550938813327,0.4761904761904763,0.25,0.1623261801753929,0.9761904761904762,0.4318181818181819,2,,0.7071067811865476,1.0
2024.12.02startup_b,4950,44.80722232142121,78.64741764365736,8.729708631080678,0.4441964285714286,0.11842105263157898,1.4494892457481,0.65625,0.35143198090692107,4,0.17647058823529413,0.5754232961705712,0.5294117647058824
2024.12.02startup_b,5040,53.02807264592442,63.11742166724545,9.282113811224697,0.3157894736842106,0.08888888888888902,1.3287536037649952,0.5885167464114832,0.2565359477124185,3,0.3571428571428571,0.6414079582885591,0.14285714285714285
2024.12.02startup_b,5130,65.66320210653515,35.30817142419979,11.617304211654707,0.2693965517241379,0.27,1.8148170491517308,0.4051724137931034,0.05869411660829371,4,0.7391304347826086,0.6779968168929574,0.30434782608695654
2024.12.02startup_b,5220,49.99058022239922,43.45614481541735,14.154550355734507,0.26449275362318847,0.25,1.7587785754765166,0.37681159420289856,0.19076655052264813,4,0.5384615384615385,0.6704881555931405,0.23076923076923078
2024.12.02startup_b,5310,36.05950161578476,68.31193753320917,14.849633225825672,0.3812500000000001,0.25,1.6301408934320525,0.5375,0.2121513944223108,4,0.5384615384615385,0.6451709189543776,0.5384615384615384
2024.12.09startup_a,0,16.235063101529075,92.11526309585203,4.135267881867493,0.5605306799336651,0.2777777777777779,0.6648338633258883,0.8606965174129353,0.4399173309713609,3,0.7272727272727273,0.6989274089642149,0.2727272727272727
2024.12.09startup_a,90,2.5761240399504897,98.77342450704458,1.865353345643877,,,-0.0,1.0,,1,,,
2024.12.09startup_a,180,19.610765079247535,91.58995221034158,5.958112095717447,0.37087599544937433,0.22222222222222232,1.2250866958872548,0.6416382252559727,0.36898061288305195,3,1.0,0.7071067811865476,0.25
2024.12.09startup_a,360,20.43350020249724,98.22818350765684,1.658338351759502,0.023985239852398532,0.0,0.9983394217255888,0.5239852398523985,0.023985239852398532,2,,0.7071067811865476,1.0
2024.12.09startup_a,450,43.762850493060725,85.05309960891515,9.67590695124192,0.22507122507122523,0.16666666666666674,1.4461228530040922,0.48717948717948717,0.2750217580504788,3,1.0,0.7071067811865477,0.0
2024.12.09startup_a,540,17.1391558140827,91.47851892462026,3.796349076100976,0.42405063291139244,0.125,0.3877431810559865,0.9240506329113924,0.3795180722891567,2,,0.7071067811865476,0.0
2024.12.09startup_a,630,11.695440315655286,96.1496277378726,4.656022191273476,0.45364238410596025,0.16666666666666674,0.27071808593371327,0.9536423841059603,0.4113924050632911,2,,0.7071067811865476,1.0
2024.12.09startup_a,720,41.63225271902479,68.46839817095513,12.395147890434592,0.24301675977653625,0.05555555555555558,0.8221598336872686,0.7430167597765364,0.2832744405182568,2,,0.7071067811865476,0.0
2024.12.09startup_a,810,55.39055942722952,53.02826994157852,13.71108111519505,0.2884990253411306,0.20833333333333348,1.3649598554541116,0.5497076023391813,0.11161387631975894,3,0.8,0.6973480830751843,0.2
2024.12.09startup_a,900,28.78918638977075,89.97639276284886,8.054234351878915,0.5015290519877678,0.1333333333333333,0.8829485986513014,0.7844036697247706,0.46518518518518537,3,0.25,0.6279630301995545,0.0
2024.12.09startup_a,990,48.459909553241694,50.72275272600767,17.06010979947111,0.4326710816777042,0.3030303030303032,1.074312352934524,0.695364238410596,0.2043795620437956,3,1.0,0.7071067811865475,0.0
2024.12.09startup_a,1080,36.40500201550091,83.73037599297759,7.776153877811438,0.551794871794872,0.26666666666666683,0.69951350427199,0.8430769230769231,0.4656381486676018,3,1.0,0.7071067811865476,0.1111111111111111
2024.12.09startup_a,1170,23.37169088192269,90.0835953337653,9.549461503901382,0.28095238095238084,0.0,0.7584246665423687,0.780952380952381,0.28095238095238084,2,,0.7071067811865476,0.14285714285714285
2024.12.09startup_a,1260,53.837651464394085,47.72507267973737,6.679370759222748,0.34765625,0.28333333333333344,1.69028657795932,0.4609375,0.11858316221765919,4,0.7142857142857142,0.6843909305253971,0.2857142857142857
2024.12.09startup_a,1350,48.530459864871275,65.11555059181593,9.254705688922087,0.4197530864197532,0.25,1.4586166256969604,0.47530864197530864,0.33964451313755806,4,0.7777777777777777,0.677844089734203,0.1111111111111111
2024.12.09startup_a,1440,50.492184928068795,62.26417706462685,11.753736807208433,0.24290780141843982,0.1333333333333333,1.4324933283361765,0.550531914893617,0.3933676386506575,3,0.5714285714285714,0.6838106974482209,0.0
2024.12.09startup_a,1620,46.861894811541326,82.62314165528333,7.698631339843261,0.39310344827586197,0.25,1.612555978740962,0.5689655172413793,0.26777777777777767,4,0.7777777777777777,0.6778440897342031,0.1111111111111111
2024.12.09startup_a,1710,35.79460232908016,86.61854482806926,5.079920051739725,0.017985611510791477,0.0,0.999066426216189,0.5179856115107914,0.017985611510791477,2,,0.7071067811865476,0.2
2024.12.09startup_a,1800,45.35328676923404,83.31203338494157,7.877259643608737,0.27544910179640736,0.09523809523809534,1.3138864432622945,0.49101796407185627,0.32167832167832167,3,1.0,0.7071067811865477,0.0
2024.12.09startup_a,1890,35.89050343071417,76.61082759655285,9.325566809203565,0.2928571428571429,0.05555555555555558,0.7359858024909568,0.7928571428571428,0.2538200339558574,2,,0.7071067811865476,0.0
2024.12.09startup_a,1980,19.807173720461527,97.66735986775109,2.549827612871545,0.6091503267973857,0.16666666666666674,0.381391760778671,0.9411764705882353,0.5580246913580247,3,1.0,0.7071067811865476,1.0
2024.12.09startup_a,2070,14.937293026531702,94.8093414841568,4.1292293373066915,0.3987341772151898,0.10000000000000009,0.47299536229314815,0.8987341772151899,0.35542168674698793,2,,0.7071067811865476,0.0
2024.12.09startup_a,2160,40.649518855967074,90.27979694484424,4.21024162347552,0.4238544474393531,0.25,1.5486662002110192,0.5498652291105122,0.30471698113207557,4,0.7777777777777777,0.7042495846821472,0.3333333333333333
2024.12.09startup_a,2250,26.254484995519196,88.77846892612669,6.902632331378528,0.306878306878307,0.1333333333333333,1.2681301042856727,0.5238095238095238,0.24875621890547261,3,1.0,0.7071067811865476,0.0
2024.12.09startup_a,2340,26.21101484434585,93.02736909709832,4.512711132105462,0.6064981949458486,0.26666666666666683,0.4468132873958607,0.9133574007220217,0.512820512820513,3,1.0,0.7071067811865476,0.0
2024.12.09startup_a,2430,34.6693227192715,95.98972589174737,2.9791839283709156,0.5582191780821917,0.25,1.1458501383857187,0.684931506849315,0.43067226890756305,4,0.5,0.6881909602355868,0.5
2024.12.09startup_a,2520,45.881544385250656,84.77606125613907,5.265904628677779,0.3333333333333335,0.09523809523809534,1.2991284787283157,0.6238938053097345,0.37641025641025627,3,0.5000000000000001,0.6581030875614606,0.6666666666666666
2024.12.09startup_a,2610,42.42823925188513,76.29356150088087,10.145179220859948,0.30601092896174875,0.16666666666666674,1.3470624465271648,0.5901639344262295,0.3555555555555556,3,1.0,0.7071067811865477,0.14285714285714285
2024.12.09startup_a,2700,17.746941238269052,96.21948710007489,3.2847299057541135,0.4880503144654089,0.16666666666666674,0.917819850625059,0.7584905660377359,0.37892603850050666,3,1.0,0.7071067811865476,1.0
2024.12.09startup_a,2790,29.968362606416623,85.13009843454151,7.978053946361817,0.07835820895522394,0.03333333333333344,0.9822104383293282,0.5783582089552238,0.11053668143771556,2,,0.7071067811865476,0.0
2024.12.09startup_a,2880,56.85856784771518,62.58123302591771,9.987249202082468,0.19557823129251695,0.25,1.8845210052209744,0.3333333333333333,0.08648230848505678,4,0.5,0.6090279146907767,0.16666666666666666
2024.12.09startup_a,2970,45.51688560011241,79.12531146869006,7.145553280399299,0.423202614379085,0.25,1.4489511079505675,0.477124183006536,0.41595744680851054,4,0.75,0.6713007312598105,0.25
2024.12.09startup_a,3060,41.72694237323504,84.28814980914667,5.4737736009095155,0.1063829787234043,0.10000000000000009,0.967094114064218,0.6063829787234043,0.1979591836734691,2,,0.7071067811865476,0.0
2024.12.09startup_a,3150,34.30805848839678,91.69714993006421,4.73778102262524,0.5529715762273903,0.1333333333333333,0.689652603689392,0.8604651162790697,0.5162907268170427,3,0.25,0.6279630301995545,1.0
2024.12.09startup_a,3240,35.344573296952504,90.88556633282292,5.912647465696884,0.5757142857142856,0.3500000000000001,1.0902996721495306,0.7085714285714285,0.40700141442715654,4,0.5,0.6532814824381883,0.0
2024.12.09startup_a,3330,63.79821722695007,44.79406561790644,13.977420092097375,0.20581395348837206,0.1875,1.8969744283896004,0.3674418604651163,0.17794759825327522,4,0.6000000000000001,0.6357261941548833,0.2
2024.12.09startup_a,3420,50.52146608423547,45.351410889003766,8.711170990566712,0.08398950131233596,0.09523809523809534,1.5623549539889812,0.3779527559055118,0.09009009009009006,3,0.5384615384615384,0.6609662440674601,0.07692307692307693
2024.12.09startup_a,3510,44.76382383195917,75.84970356137042,8.168168221094113,0.5411764705882354,0.2142857142857142,1.2150798006281418,0.6647058823529411,0.45990873533246424,4,0.3846153846153846,0.6104723369053042,0.38461538461538464
2024.12.09startup_a,3600,38.550988931812924,80.0341925294369,7.06549643724508,0.5034013605442178,0.20000000000000018,0.8749572907620358,0.8010204081632653,0.38326585695006754,3,1.0,0.7071067811865476,0.1111111111111111
2024.12.09startup_a,3690,28.571797231240296,84.24942755104996,8.136674989522088,0.4527559055118111,0.10000000000000009,0.27457266539773384,0.952755905511811,0.4307692307692308,2,,0.7071067811865476,0.3333333333333333
