mid,cls,entropy,det,rmse_z,entropy_z,det_z,rmse_z_z
2024.10.14startup_b,TRANSITION,64.42540794383697,28.058254062495973,2.4202597256902005,0.6756144084338548,-2.07132676266809,-0.8540094617420408
2024.10.14startup_b,INT_HANDOFF,68.73816717906263,70.30481911316812,3.799573145692869,1.1829300738785893,1.1034693824466688,0.5753192684719666
2024.10.14startup_b,TRANSITION,60.47777742405244,49.84605538191709,3.465797802148414,0.2112493245411884,-0.43399062524586235,0.22944089083375238
2024.10.14startup_b,INT_HANDOFF,61.55794881794119,44.660644298919394,3.1219868718643102,0.33831133741897523,-0.8236701908481908,-0.12683697414614767
2024.10.14startup_b,TRANSITION,58.65830204050322,61.58621412332708,2.3374290331724015,-0.002778010308930741,0.44827307289285223,-0.9398436795799152
2024.10.14startup_b,TRANSITION,54.75392309722925,58.49171983433545,2.7215655481115553,-0.46205535312396684,0.21572426027373098,-0.5417779831512148
2024.10.25startup_a,TRANSITION,37.91451644106887,70.69572982828451,3.1646758962699804,-1.0577507969416995,0.6987198567913225,-0.1727846710258738
2024.10.25startup_a,TRANSITION,42.700491194037134,59.89410875082676,5.187122930550695,-0.6075567031947979,-0.19963770714907358,2.6836314162543906
2024.10.25startup_a,INT_HANDOFF,42.088961355435806,49.81560907291361,4.160103733565632,-0.6650804336151409,-1.0378541520602367,1.2331142425094035
2024.10.25startup_a,INT_OTHER,51.46321812913709,74.77126640466598,4.04383575919704,0.21671173007519418,1.0376772303423072,1.0689024204974367
2024.10.25startup_a,INT_HANDOFF,52.94639490171401,66.66734316459397,3.806828163873494,0.3562271804194738,0.36368388359323683,0.7341632176334368
2024.10.25startup_a,INT_HANDOFF,69.11462507847345,45.5186460884798,3.2304419894649867,1.8770964092851679,-1.3952272881253414,-0.07989950596809009
2024.10.25startup_a,TRANSITION,64.08434381148156,61.318930662393825,4.394019673104817,1.4039215529236873,-0.08113701800755584,1.5634869254254928
2024.10.25startup_a,TRANSITION,61.72599519656239,56.813087480036174,2.934925824553291,1.1820828111346042,-0.45588246369328406,-0.49727366370732895
2024.10.25startup_a,INT_HANDOFF,37.614526069362554,66.8502304332687,3.232702418905637,-1.0859694776690394,0.3788943931995426,-0.07670697389729013
2024.10.25startup_a,TRANSITION,53.318652404618746,61.218790669346404,2.7397209622200034,0.39124368965967504,-0.08946553828816747,-0.772972507549951
2024.10.25startup_a,INT_HANDOFF,34.339808455219305,84.27037670007053,2.4387592488695473,-1.3940067333319324,1.8277065716223677,-1.1980377206794595
2024.10.25startup_a,INT_HANDOFF,53.44715676931696,51.1977565977138,3.0397884957107006,0.40333148974093436,-0.9229026392750852,-0.34917019510117425
2024.10.25startup_a,INT_HANDOFF,48.976523051139914,67.91248683065339,3.8111667788774137,-0.01719995873375903,0.46724095364556106,0.7402908884617208
2024.10.25startup_a,INT_HANDOFF,46.11626705528982,62.441218966586305,3.006879982822095,-0.28625076288546536,0.012202322426930732,-0.39564874511023035
2024.10.25startup_a,INT_OTHER,37.063744730352425,82.99283638902523,3.1432747107463497,-1.1377788829766178,1.7214551123796937,-0.20301077315878302
2024.10.25startup_a,INT_HANDOFF,59.40027109987831,33.897862786604165,2.933577146337802,0.9633129040508586,-2.3617135685910577,-0.49917847806636506
2024.10.25startup_a,TRANSITION,40.834665119389555,61.0289956556637,2.797550077454496,-0.7830661703611985,-0.10525055656619786,-0.6912971844047213
2024.10.25startup_a,INT_HANDOFF,31.421153366020985,66.44423230922068,3.107311287169784,-1.668550865021407,0.3451280276634172,-0.253803945942322
2024.10.25startup_a,INT_HANDOFF,54.58212714774019,60.17532922578171,2.349242004929984,0.5100928053176466,-0.17624894549940556,-1.3244679763765639
2024.10.25startup_a,TRANSITION,50.6555517194057,50.85164505512855,3.0161212779465028,0.14073835659399736,-0.9516883113532727,-0.38259674245541103
2024.10.25startup_a,INT_HANDOFF,62.53786794980492,73.40804568789088,2.489240622746059,1.2584518555298216,0.9242998369442973,-1.1267400273383033
2024.10.28startup_b,TRANSITION,34.34573179959813,63.50561913575407,2.903888456285072,-1.3336089280812293,-0.5081076082708111,-0.16488800794520517
2024.10.28startup_b,INT_OTHER,30.637059118697902,77.12713752721257,3.2062200017178952,-1.7830597972745696,0.6287983369661729,0.36503472925279257
2024.10.28startup_b,INT_OTHER,32.023130077912256,85.43076855386867,2.4708517724541474,-1.6150830435990953,1.3218523130324042,-0.9239089843183647
2024.10.28startup_b,TRANSITION,52.25679232216988,83.94152917591653,2.646440146770608,0.8370171725997153,1.1975544885155345,-0.6161400024057568
2024.10.28startup_b,TRANSITION,37.657918085183965,84.66000524286576,4.009621245731959,-0.9322079059167536,1.2575213503991025,1.773225811948817
2024.10.28startup_b,TRANSITION,33.46498784829469,76.1441078583637,2.3818125811784294,-1.4403455340073203,0.5467507823000621,-1.0799757020377323
