metric,cat,mpk,mbase,lift
rmse_g,disagree,0.39908256880733944,0.2590664272890485,0.14001614151829095
rmse_g,iam2,0.39908256880733944,0.27522441651705565,0.1238581522902838
rmse_g,explor,1.0825688073394495,1.2929982046678636,-0.21042939732841415
rmse_g,bdisagree,0.3944954128440367,0.21077199281867146,0.18372342002536526
rmse_g,converge,1.5321100917431192,1.237342908438061,0.29476718330505824
rmse_g,bagree,1.5779816513761469,1.0254937163375224,0.5524879350386245
rmse_g,baskinfo,1.4908256880733946,0.8949730700179533,0.5958526180554412
rmse_g,cumul,1.0,0.9084380610412927,0.09156193895870735
rmse_g,nonarg,2.871559633027523,1.3296229802513464,1.5419366527761764
rmse_g,qset,0.42660550458715596,0.581149012567325,-0.15454350798016903
rmse_g,qprop,1.3577981651376148,0.7651705565529623,0.5926276085846525
rmse_g,feedback,1.3073394495412844,0.767145421903052,0.5401940276382324
rmse_g,namep,0.3761467889908257,0.7285457809694793,-0.3523989919786536
rmse_g,names,0.5,0.6429084380610413,-0.14290843806104125
rmse_g,proact,0.7522935779816514,0.8858168761220826,-0.13352329814043118
rmse_g,struct,1.188073394495413,0.9010771992818671,0.2869961952135458
rmse_g,arguable,3.050251256281407,3.221124031007752,-0.170872774726345
rmse_g,disagree,0.2964824120603015,0.21531007751937983,0.08117233454092168
rmse_g,iam2,0.2964824120603015,0.19786821705426358,0.09861419500603794
rmse_g,explor,1.3266331658291457,1.536046511627907,-0.20941334579876125
rmse_g,bdisagree,0.2964824120603015,0.1804263565891473,0.11605605547115422
rmse_g,converge,1.1758793969849246,0.9910852713178294,0.1847941256670952
rmse_g,bagree,1.2763819095477387,1.0395348837209302,0.2368470258268085
rmse_g,baskinfo,1.0753768844221105,0.6155038759689923,0.4598730084531183
rmse_g,cumul,1.1809045226130652,1.0257751937984496,0.1551293288146156
rmse_g,nonarg,1.035175879396985,0.5953488372093023,0.43982704218768265
rmse_g,qset,0.34673366834170855,0.36453488372093024,-0.01780121537922169
rmse_g,qprop,1.4874371859296482,0.8263565891472868,0.6610805967823614
rmse_g,feedback,1.5778894472361809,1.1441860465116278,0.43370340072455305
rmse_g,namep,0.7587939698492462,0.8253875968992248,-0.06659362704997862
rmse_g,names,0.7839195979899497,1.0083333333333333,-0.2244137353433836
rmse_g,proact,1.2462311557788945,1.2637596899224806,-0.017528534143586016
rmse_g,struct,1.0954773869346734,0.7463178294573644,0.3491595574773091
entropy_g,arguable,3.0,3.462753545144498,-0.4627535451444982
entropy_g,disagree,0.0,0.32310177705977383,-0.32310177705977383
entropy_g,iam2,0.0,0.32310177705977383,-0.32310177705977383
entropy_g,explor,1.0,1.4979357386465626,-0.4979357386465626
entropy_g,bdisagree,0.0,0.29079159935379645,-0.29079159935379645
entropy_g,converge,2.0,1.6015078082929457,0.3984921917070543
entropy_g,bagree,2.0,1.2784060312331718,0.7215939687668282
entropy_g,baskinfo,0.0,0.47388260635433493,-0.47388260635433493
entropy_g,cumul,2.0,1.221683719260456,0.7783162807395441
